time,hr,hrv_lf,hrv_hf,hrv_rmssd,hrv_sd,hrv_sdsd,hrv_sdnn,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
11604.904,89.28571428571428,,,,,,,76.0,0.21348314606741572,280.0,,,,
11605.576,88.49557522123894,,,,,,,76.0,0.2122905027932961,282.0,23.709216367998934,-6462.454180910499,97.0,21.0
11606.253999999999,88.75739644970413,,,,,,,76.0,0.21348314606741572,280.0,23.756217163187507,-190.3517466452479,98.0,22.0
11606.93,89.28571428571428,,,,,,,76.0,0.21468926553672316,278.0,23.116396885401898,1288.18901676461,101.0,25.0
11607.601999999999,89.02077151335311,,,,,,,74.0,0.21022727272727273,278.0,23.852057020450182,146.93849538734247,100.0,26.0
11608.276,89.02077151335311,,,,,,,74.0,0.2138728323699422,272.0,25.151242215878156,222.3452256542323,99.0,25.0
11608.949999999999,89.82035928143712,,,,,,,74.0,0.2138728323699422,272.0,25.785137788505118,-22795.0450704875,104.0,30.0
11609.618,90.09009009009009,,,,,,,74.0,0.21893491124260356,264.0,25.42005801893436,-1582.7802881045934,105.0,31.0
11610.284,89.28571428571428,,,,,,,74.0,0.21511627906976744,270.0,25.764869692014912,284.03390861465056,105.0,31.0
11610.956,89.55223880597015,,,,,,,74.0,0.2138728323699422,272.0,25.689878589672695,3546.5467218799954,107.0,33.0
11611.626,89.02077151335311,,,,,,,74.0,0.21511627906976744,270.0,,,,
11612.3,88.75739644970413,,,,,,,74.0,0.21637426900584794,268.0,,,,
11612.975999999999,88.49557522123894,,,,,,,74.0,0.21637426900584794,268.0,25.643296610974545,335.45793954581654,108.0,34.0
11613.654,89.02077151335311,,,,,,,74.0,0.2138728323699422,272.0,26.480177425267108,217.09765365347545,106.0,32.0
11614.328,88.23529411764706,,,,,,,74.0,0.2138728323699422,272.0,27.49688231202243,7586.002061366713,107.0,33.0
11615.008,87.97653958944281,,,,,,,74.0,0.2138728323699422,272.0,27.41497195037163,-929.2042732929369,108.0,34.0
11615.69,88.49557522123894,,,,,,,74.0,0.21511627906976744,270.0,27.090709755569716,452.8672559773922,105.0,31.0
11616.368,89.55223880597015,,,,,,,74.0,0.2138728323699422,272.0,27.887788262576535,226.73164542462013,105.0,31.0
11617.038,89.02077151335311,,,,,,,74.0,0.2138728323699422,272.0,,,,
11617.712,88.75739644970413,,,,,,,74.0,0.2138728323699422,272.0,,,,
11618.387999999999,89.02077151335311,,,,,,,74.0,0.2138728323699422,272.0,28.943093211119994,490.6728212072464,106.0,32.0
11619.062,89.02077151335311,,,,,,,74.0,0.21511627906976744,270.0,29.54717906830292,778.2393461659032,105.0,31.0
11619.735999999999,89.28571428571428,,,,,,,74.0,0.21511627906976744,270.0,29.942762182277566,2851.5696184543685,106.0,32.0
11620.408,88.49557522123894,,,,,,,74.0,0.21511627906976744,270.0,29.570807838332435,-280.6662103731965,106.0,32.0
11621.086,88.75739644970413,,,,,,,74.0,0.2138728323699422,272.0,28.455833677946092,-2790.3381138733025,106.0,32.0
11621.761999999999,88.49557522123894,,,,,,,74.0,0.21511627906976744,270.0,,,,
11622.44,88.23529411764706,,,,,,,74.0,0.21511627906976744,270.0,28.501147115672772,419.95560550559895,106.0,32.0
11623.119999999999,87.97653958944281,,,,,,,74.0,0.21511627906976744,270.0,28.91893558286315,2454.94214011664,106.0,32.0
11623.802,86.95652173913044,,,,,,,74.0,0.21511627906976744,270.0,28.50532596054302,-733.8541522122371,106.0,32.0
11624.492,86.45533141210375,,,,,,,74.0,0.21511627906976744,270.0,28.203056826828465,635.0622172006001,105.0,31.0
11625.186,85.9598853868195,,,,,,,74.0,0.21511627906976744,270.0,28.835068140454368,1641.6723405711311,104.0,30.0
11625.884,86.45533141210375,,,,,,,74.0,0.21511627906976744,270.0,28.642203081447,-446.06854622691395,103.0,29.0
11626.578,86.70520231213874,,,,,,,74.0,0.21637426900584794,268.0,,,,
11627.27,87.46355685131195,,,,,,,74.0,0.21637426900584794,268.0,28.41619801586926,4717.968973960932,102.0,28.0
11627.956,86.95652173913044,,,,,,,74.0,0.21637426900584794,268.0,28.418575343077293,-545.5297151179458,103.0,29.0
11628.645999999999,87.71929824561403,,,,,,,74.0,0.21511627906976744,270.0,28.21261939205693,-3377.3077680152596,103.0,29.0
11629.33,87.97653958944281,,,,,,,74.0,0.21637426900584794,268.0,,,,
11630.011999999999,88.23529411764706,,,,,,,74.0,0.21637426900584794,268.0,28.195109569551683,-17222.847694522075,103.0,29.0
11630.692,89.55223880597015,,,,,,,74.0,0.21764705882352942,266.0,28.438864830590617,-2503.5541620630015,104.0,30.0
11631.362,89.02077151335311,,,,,,,74.0,0.21637426900584794,268.0,28.235733088983764,-678.5705723886812,105.0,31.0
11632.036,89.02077151335311,,,,,,,74.0,0.21637426900584794,268.0,27.53109814410069,-781.7309089951704,104.0,30.0
11632.71,89.28571428571428,,,,,,,74.0,0.21637426900584794,268.0,26.9884802940113,2614.5317240982395,104.0,30.0
11633.382,89.02077151335311,,,,,,,74.0,0.21637426900584794,268.0,26.800408936545654,2580.8514737298274,105.0,31.0
11634.056,89.28571428571428,,,,,,,74.0,0.21764705882352942,266.0,,,,
11634.728,89.02077151335311,,,,,,,74.0,0.21764705882352942,266.0,26.664525790635977,3407.997319490885,104.0,30.0
11635.402,89.55223880597015,,,,,,,74.0,0.21764705882352942,266.0,26.630390420899474,-16769.018851592245,104.0,30.0
11636.072,89.28571428571428,,,,,,,74.0,0.21764705882352942,266.0,26.445661256251576,-3649.682893039726,103.0,29.0
11636.743999999999,89.28571428571428,,,,,,,74.0,0.21893491124260356,264.0,,,,
11637.416,88.75739644970413,,,,,,,74.0,0.21893491124260356,264.0,26.163020066343954,-19588.16121300891,102.0,28.0
11638.092,89.02077151335311,,,,,,,74.0,0.21893491124260356,264.0,25.9244428421987,1599.5988128188567,102.0,28.0
