time,hr,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
12369.97,55.65862708719851,76.0,0.17592592592592593,356.0,19.632479386326015,-16.505441750999733,89.0,13.0
12371.047999999999,54.64480874316939,76.0,0.17511520737327188,358.0,19.03816895067237,-15.948325655711301,91.0,15.0
12372.145999999999,54.64480874316939,76.0,0.17511520737327188,358.0,18.790760917077545,-15.34099627614521,94.0,18.0
12373.243999999999,55.762081784386616,78.0,0.17972350230414746,356.0,19.80605477039192,-16.442615948330733,93.0,15.0
12374.32,54.84460694698354,78.0,0.17972350230414746,356.0,18.876678493105686,-15.414643936679944,92.0,14.0
12375.413999999999,55.762081784386616,78.0,0.17972350230414746,356.0,19.374361857767084,-16.0272313917767,95.0,17.0
12376.49,55.248618784530386,78.0,0.17889908256880735,358.0,19.54495886596526,-17.424949625530683,92.0,14.0
12377.576,54.74452554744525,78.0,0.17889908256880735,358.0,19.342011928782362,-17.94924427767385,94.0,16.0
12378.671999999999,54.64480874316939,76.0,0.17511520737327188,358.0,19.24611011273276,-17.216323799710988,93.0,17.0
12379.77,56.60377358490566,76.0,0.17511520737327188,358.0,19.908604372400916,-18.049577513387142,92.0,16.0
12380.83,55.147058823529406,76.0,0.17511520737327188,358.0,19.619465958083893,-17.835011306378096,93.0,17.0
12381.918,55.35055350553505,76.0,0.17511520737327188,358.0,19.784491965042754,-18.50559372210363,94.0,18.0
12383.002,56.17977528089887,76.0,0.1743119266055046,360.0,18.874724053755386,-16.989679885390032,92.0,16.0
12384.07,55.55555555555555,76.0,0.1735159817351598,362.0,18.64870964694963,-16.266943181518005,92.0,16.0
12385.15,54.84460694698354,76.0,0.1743119266055046,360.0,17.787595917858784,-15.567994940405697,92.0,16.0
12386.243999999999,56.60377358490566,76.0,0.1743119266055046,360.0,17.448771145669852,-14.596884804550987,93.0,17.0
12387.304,55.452865064695004,76.0,0.1743119266055046,360.0,17.186374424733216,-13.86140327794881,98.0,22.0
12388.386,55.147058823529406,76.0,0.1743119266055046,360.0,15.80207004330202,-12.683868847555079,101.0,25.0
12389.474,56.074766355140184,76.0,0.1743119266055046,360.0,15.860443289421173,-12.680004971015093,98.0,22.0
12390.544,56.074766355140184,76.0,0.1743119266055046,360.0,14.632749158367169,-11.49877182740449,,
12391.614,56.17977528089887,76.0,0.17511520737327188,358.0,,,,
12392.681999999999,55.55555555555555,76.0,0.17511520737327188,358.0,,,,
12393.761999999999,56.17977528089887,76.0,0.17511520737327188,358.0,15.19446046115075,-11.84827239307303,100.0,24.0
12394.83,56.60377358490566,76.0,0.17511520737327188,358.0,15.42092181128455,-12.442496018384121,102.0,26.0
12395.89,55.35055350553505,76.0,0.17511520737327188,358.0,,,,
12396.974,57.03422053231939,,,,,,,
12398.026,56.60377358490566,76.0,0.17511520737327188,358.0,14.67244717050976,-11.655225234357774,104.0,28.0
12399.086,55.452865064695004,76.0,0.17511520737327188,358.0,14.824832760322984,-11.006014648771679,107.0,31.0
12400.168,56.074766355140184,74.0,0.17050691244239632,360.0,,,,
12401.238,55.762081784386616,74.0,0.17050691244239632,360.0,15.879479924292475,-11.922108006762352,108.0,34.0
12402.314,56.60377358490566,74.0,0.1712962962962963,358.0,16.182618900235255,-12.080873393970553,104.0,30.0
12403.374,57.25190839694656,74.0,0.1712962962962963,358.0,16.226715776311362,-11.629167102219592,106.0,32.0
12404.421999999999,56.60377358490566,74.0,0.17050691244239632,360.0,16.939126860682904,-11.29106392771858,111.0,37.0
12405.482,56.39097744360902,74.0,0.1712962962962963,358.0,17.90304114632839,-11.625953427904003,109.0,35.0
12406.546,57.58157389635316,74.0,0.1712962962962963,358.0,19.254208327280676,-11.425695975083626,117.0,43.0
12407.588,56.28517823639775,74.0,0.1712962962962963,358.0,20.446874763014236,-11.75203326492411,114.0,40.0
12408.654,57.14285714285714,74.0,0.1712962962962963,358.0,20.354877171485597,-12.479201920040566,113.0,39.0
12409.704,57.03422053231939,74.0,0.1712962962962963,358.0,19.722879523694843,-12.30576966680019,115.0,41.0
12410.756,56.074766355140184,74.0,0.1712962962962963,358.0,,,,
12411.826,58.13953488372093,,,,,,,
12413.858,58.8235294117647,74.0,0.17209302325581396,356.0,19.904150281301582,-12.096213091572093,116.0,42.0
12414.877999999999,57.58157389635316,74.0,0.17209302325581396,356.0,19.935368280618018,-12.137297016544043,117.0,43.0
12415.92,58.027079303675045,74.0,0.17209302325581396,356.0,19.775893881153458,-12.338313337254748,116.0,42.0
12416.954,57.03422053231939,,,,19.4208271936797,-12.622368154523125,118.0,
12418.006,55.65862708719851,,,,18.425558816015986,-13.050326693842907,107.0,
12419.083999999999,55.147058823529406,76.0,0.17674418604651163,354.0,18.176505312578243,-13.239758826391771,107.0,31.0
12420.171999999999,56.074766355140184,76.0,0.17674418604651163,354.0,17.844574979121717,-13.082724168571529,108.0,32.0
12421.242,58.13953488372093,76.0,0.17674418604651163,354.0,17.649791123946986,-12.831198077967866,106.0,30.0
12422.274,55.762081784386616,76.0,0.17674418604651163,354.0,17.804294566053127,-12.509444506274018,104.0,28.0
12423.35,55.248618784530386,76.0,0.17592592592592593,356.0,17.91347065073252,-12.509821517915572,103.0,27.0
12424.436,55.65862708719851,76.0,0.17592592592592593,356.0,17.691087504430037,-12.466284365691273,101.0,25.0
12425.514,55.865921787709496,76.0,0.17592592592592593,356.0,17.24281947831483,-12.14116680959712,101.0,25.0
12426.588,52.447552447552454,76.0,0.17592592592592593,356.0,17.04163376566068,-11.92783819917245,99.0,23.0
12427.732,53.956834532374096,76.0,0.17592592592592593,356.0,17.236385681137783,-12.153859400636817,98.0,22.0
12428.844,57.47126436781609,76.0,0.17592592592592593,356.0,17.49895948888302,-12.148270947065756,92.0,16.0
12430.887999999999,55.65862708719851,,,,17.61831824692312,-12.070112077787888,93.0,
12431.966,55.04587155963302,76.0,0.17592592592592593,356.0,17.304110245040917,-12.379991364201246,96.0,20.0
12433.055999999999,53.19148936170213,76.0,0.17592592592592593,356.0,17.09912861024408,-12.678085565141195,95.0,19.0
12434.184,52.264808362369344,76.0,0.17592592592592593,356.0,17.138003115502,-12.634190775556888,93.0,17.0
12435.332,52.35602094240838,76.0,0.17511520737327188,358.0,17.70316191723175,-13.091222915647245,91.0,15.0
12436.478,54.24954792043399,76.0,0.17592592592592593,356.0,17.362823642460366,-12.86450344388351,91.0,15.0
12437.583999999999,55.04587155963302,78.0,0.17972350230414746,356.0,17.66292340650043,-12.939243546262789,90.0,12.0
12438.673999999999,54.24954792043399,78.0,0.17972350230414746,356.0,17.47491985815378,-13.024009773287878,94.0,16.0
12439.779999999999,53.57142857142857,78.0,0.17972350230414746,356.0,17.578943417098778,-13.342691891284199,94.0,16.0
12440.9,53.66726296958855,78.0,0.17972350230414746,356.0,17.742039131705035,-13.599504385264161,93.0,15.0
12442.018,54.84460694698354,78.0,0.17972350230414746,356.0,17.74954110947705,-13.700008520333173,93.0,15.0
12443.112,54.24954792043399,78.0,0.17972350230414746,356.0,17.87127885026705,-14.290630956990267,93.0,15.0
12444.217999999999,54.05405405405405,78.0,0.17972350230414746,356.0,17.584720024256228,-14.320610023254165,93.0,15.0
12445.328,54.44646098003629,78.0,0.17972350230414746,356.0,17.792584939378806,-14.583775157783279,93.0,15.0
12446.43,55.04587155963302,78.0,0.17972350230414746,356.0,17.772576740752594,-14.657806876339604,94.0,16.0
12447.52,54.24954792043399,78.0,0.18055555555555555,354.0,17.623794939434863,-13.999923423737142,94.0,16.0
12448.626,53.475935828877,78.0,0.18055555555555555,354.0,17.447284072198435,-13.2594429599826,95.0,17.0
12449.748,54.347826086956516,78.0,0.18055555555555555,354.0,17.544814955181923,-13.152617731114832,97.0,19.0
12450.851999999999,55.452865064695004,78.0,0.18055555555555555,354.0,17.80792130226444,-13.575784450319027,97.0,19.0
12451.934,54.347826086956516,78.0,0.18055555555555555,354.0,17.878909388264645,-13.777405602118296,98.0,20.0
12453.038,53.09734513274337,78.0,0.18055555555555555,354.0,17.479657272064102,-13.422605150131963,99.0,21.0
12454.168,53.19148936170213,78.0,0.18055555555555555,354.0,16.442088542389683,-12.057299852365102,100.0,22.0
12455.296,55.04587155963302,78.0,0.18055555555555555,354.0,16.148168086021222,-12.191850590313367,103.0,25.0
12456.386,53.956834532374096,78.0,0.18055555555555555,354.0,16.34460018353135,-12.853387680924044,105.0,27.0
12457.498,53.380782918149464,78.0,0.18055555555555555,354.0,15.910986835359251,-12.054790072231807,105.0,27.0
12458.622,51.107325383304946,78.0,0.18055555555555555,354.0,16.505392332882664,-12.547005323854618,108.0,30.0
12459.796,55.35055350553505,78.0,0.18055555555555555,354.0,16.637957232357813,-12.29249989477243,107.0,29.0
12460.88,55.55555555555555,78.0,0.18055555555555555,354.0,16.74356776421991,-11.813304445889182,107.0,29.0
12461.96,57.25190839694656,78.0,0.18055555555555555,354.0,16.62384473977565,-11.54040145481104,108.0,30.0
12463.008,56.074766355140184,78.0,0.18055555555555555,354.0,,,,
12464.078,56.81818181818181,78.0,0.18055555555555555,354.0,,,,
12465.134,55.248618784530386,80.0,0.18518518518518517,352.0,16.5511278734507,-11.774296799207487,108.0,28.0
12466.22,57.47126436781609,78.0,0.18055555555555555,354.0,17.09161336556152,-11.508021169268536,107.0,29.0
12467.264,55.452865064695004,78.0,0.1813953488372093,352.0,17.267924196238585,-11.267910419638246,106.0,28.0
12468.346,56.074766355140184,78.0,0.18055555555555555,354.0,17.5781470690451,-12.159703981953491,106.0,28.0
12469.416,56.39097744360902,78.0,0.18055555555555555,354.0,17.354156294371876,-11.965719115649675,103.0,25.0
12470.48,54.54545454545454,78.0,0.18055555555555555,354.0,17.531018019761493,-11.968073862789112,106.0,28.0
