time,hr,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
7989.098,61.34969325153374,86.0,0.4215686274509804,118.0,16.11384869817178,27.829177721273275,76.0,-10.0
7990.076,59.28853754940712,86.0,0.42574257425742573,116.0,15.90117149662203,26.574336796315492,75.0,-11.0
7991.088000000001,59.171597633136095,86.0,0.43,114.0,15.703855947439283,25.044395290586305,75.0,-11.0
7992.102000000001,60.851926977687626,86.0,0.43,114.0,15.603250376103578,25.394167177049024,75.0,-11.0
7993.088000000001,61.855670103092784,86.0,0.43,114.0,15.496896081348456,25.89965433945379,76.0,-10.0
7994.058,58.36575875486381,86.0,0.43,114.0,,,,
7995.086,55.65862708719851,86.0,0.43,114.0,,,,
7996.164000000001,54.24954792043399,86.0,0.43,114.0,,,,
7997.27,55.865921787709496,86.0,0.43,114.0,15.5403586018404,27.10007097349926,78.0,-8.0
7998.344,58.8235294117647,86.0,0.43,114.0,15.554700872315522,26.174060309862575,78.0,-8.0
7999.3640000000005,58.93909626719057,86.0,0.43,114.0,15.750446027397656,25.540305653035652,76.0,-10.0
8000.3820000000005,57.915057915057915,88.0,0.44,112.0,,,,
8001.418000000001,60.0,88.0,0.44,112.0,15.8309757959817,24.899837780047903,75.0,-13.0
8002.418000000001,60.483870967741936,88.0,0.44,112.0,15.902252229476273,25.157433480581275,76.0,-12.0
8003.410000000001,57.80346820809248,88.0,0.44,112.0,15.92040107216196,25.51316881616402,76.0,-12.0
8004.448,57.915057915057915,88.0,0.44,112.0,15.855241076059864,24.55718827593282,77.0,-11.0
8005.484,57.47126436781609,88.0,0.44,112.0,15.858031617124354,24.403167614485184,76.0,-12.0
8006.528,58.59375,88.0,0.44,112.0,16.0645569672696,24.510934597628488,76.0,-12.0
8007.552000000001,62.11180124223603,88.0,0.44,112.0,16.283011498607895,24.26919471414156,77.0,-11.0
8008.518,60.36217303822938,88.0,0.44,112.0,16.53697967351691,24.207705688010957,78.0,-10.0
8009.512000000001,58.93909626719057,88.0,0.44,112.0,16.789241384401944,23.735331522004138,78.0,-10.0
