time,hr,hrv_lf,hrv_hf,hrv_rmssd,hrv_sd,hrv_sdsd,hrv_sdnn,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
11321.582,95.23809523809524,,,,,,,96.0,0.26666666666666666,264.0,,,,
11322.212000000001,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.918448299568189,-96.7148696929921,74.0,-22.0
11322.836000000001,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,4.148505823014613,511.4701836614186,64.0,-32.0
11323.462000000001,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,4.526604571316924,-106.67302421788162,53.0,-43.0
11324.092,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,5.191019781043915,-42.68385192179584,46.0,-50.0
11324.714,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,4.997138800782047,451.7134479192981,,
11325.342,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,4.545736555775298,103.24939262038002,-2.0,-98.0
11325.972000000002,97.40259740259741,,,,,,,96.0,0.26519337016574585,266.0,4.159195086530693,77.83966118625355,45.0,-51.0
11326.588000000002,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,,,,
11327.218,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,4.61940896418787,-139.1776991054508,57.0,-39.0
11327.848,97.0873786407767,,,,,,,96.0,0.26519337016574585,266.0,4.282875067907343,1259.1922907130975,72.0,-24.0
11328.466,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,3.8980407639746497,145.02336195344122,76.0,-20.0
11329.094000000001,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,3.152108457139726,69.8773699375832,80.0,-16.0
11329.724,97.0873786407767,,,,,,,94.0,0.2611111111111111,266.0,3.4942217203690342,112.38499079739266,91.0,-3.0
11330.342,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,3.7027071521153214,-280.9451837921539,93.0,-3.0
11330.972000000002,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,,,,
11331.6,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.3265864418361497,38.954492460184305,92.0,-4.0
11332.224,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,,,,
11332.854000000001,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.236229919998534,155.03171773137734,91.0,-5.0
11333.480000000001,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.0629002851559877,-443.6397275794986,92.0,-4.0
11334.106000000002,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,3.108445446452609,40.91230287274772,92.0,-4.0
11334.736,96.7741935483871,,,,,,,96.0,0.26519337016574585,266.0,3.3419633115230294,64.41516523836029,92.0,-4.0
11335.356000000002,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,3.5928102093529013,-94.1632733534648,92.0,-4.0
11335.988000000001,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,,,,
11336.614000000001,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.4379556385620336,157.44797845762443,93.0,-3.0
11337.240000000002,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,3.731855297804167,45.84771950455463,85.0,-11.0
11337.872000000001,96.7741935483871,,,,,,,96.0,0.26519337016574585,266.0,4.023719111244864,787.5288393344706,92.0,-4.0
11338.492,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,3.8877249739426083,-66.67179789091347,93.0,-3.0
11339.122000000001,94.6372239747634,,,,,,,96.0,0.26519337016574585,266.0,,,,
11339.756000000001,97.40259740259741,,,,,,,96.0,0.26519337016574585,266.0,3.895056750983681,352.9941399611053,92.0,-4.0
11340.372000000001,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,3.526503593409454,-156.52861829705193,93.0,-3.0
11341.002,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,3.038437418234614,-64.34683406068183,93.0,-3.0
11341.630000000001,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,2.575376154723136,76.48117492108805,93.0,-3.0
11342.254,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,2.729309859997854,502.72189940167067,94.0,-2.0
11342.884,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,2.723013766863528,-176.42004905082965,92.0,-4.0
11343.508000000002,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,2.735705364021247,-118.42696763445836,95.0,-1.0
11344.136,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,2.2098842294346195,84.2167096076754,95.0,-1.0
11344.768,97.7198697068404,,,,,,,96.0,0.26519337016574585,266.0,1.948037627136453,-42.62919495373794,,
11345.382000000001,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,2.5422784434153156,-55.86281668125934,,
11346.012,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,2.8718197138971853,-82.56229272611975,,
11346.644,96.7741935483871,,,,,,,96.0,0.26519337016574585,266.0,2.616773524345196,59.956642932526414,97.0,1.0
11347.264000000001,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,2.5546319861053925,40.6125565248754,-2.0,-98.0
11347.896,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,2.294458029234255,-46.85888523854301,-2.0,-98.0
11348.518,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,2.525969105162814,-35.11979473767194,-2.0,-98.0
11349.150000000001,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,3.2896837511656964,-78.87375749940087,,
11349.778,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,3.002260923847452,79.81597620083127,113.0,17.0
11350.400000000001,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,3.123314814664536,52.329341603218616,68.0,-28.0
11351.032000000001,97.40259740259741,,,,,,,96.0,0.26519337016574585,266.0,2.386375869544265,98.55904239601765,85.0,-11.0
11351.648000000001,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,2.6959539646597905,-69.91123851761688,143.0,47.0
11352.28,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,3.005789985497219,-64.35968894713257,-2.0,-98.0
11352.902,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.3230886563836237,-505.14409675856587,132.0,36.0
11353.526,95.54140127388536,,,,,,,96.0,0.26373626373626374,268.0,3.0802699072087236,34.329310036012096,138.0,42.0
11354.154,97.0873786407767,,,,,,,96.0,0.26519337016574585,266.0,2.899573096075997,38.94679780926221,58.0,-38.0
11354.772,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,2.9810988861238084,-111.38410725444358,64.0,-32.0
11355.404,97.7198697068404,,,,,,,96.0,0.26519337016574585,266.0,2.9780811336674455,-52.37011691116339,56.0,-40.0
11356.018,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,3.7901422873472836,-388.949188017759,38.0,-58.0
11356.648000000001,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.016323375845026,125.14748159573307,66.0,-30.0
11357.272,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,2.2255823684381006,-188.92539022870054,85.0,-11.0
11357.894,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,2.263605859533416,-148.95185594718734,85.0,-11.0
11358.522,96.7741935483871,,,,,,,96.0,0.26519337016574585,266.0,2.574463183580737,-34.40863971692623,,
11359.142,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.4883435293983975,-68.79971919844213,,
11359.768,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.4747543761215085,111.16724888757173,,
11360.394,97.7198697068404,,,,,,,96.0,0.26519337016574585,266.0,2.7631180412569183,58.990566644331636,,
11361.008000000002,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,2.702438377074385,59.97199578201084,,
11361.634,97.40259740259741,,,,,,,96.0,0.26519337016574585,266.0,2.485447365914955,-124.73373173540556,,
11362.25,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.2698751402343333,-78.39267937324036,,
11362.876,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.849814883403271,-95.15180087578493,,
11363.5,97.0873786407767,,,,,,,94.0,0.2596685082872928,268.0,3.971027467985489,2549.4782830492327,,
11364.118,95.54140127388536,,,,,,,94.0,0.2596685082872928,268.0,3.90430304540127,134.05919135404372,,
11364.746000000001,98.03921568627452,,,,,,,94.0,0.2596685082872928,268.0,3.122125316320827,61.25017267591021,,
11365.358,95.54140127388536,,,,,,,94.0,0.2596685082872928,268.0,3.8273088832669635,-54.48522388454223,91.0,-3.0
11365.986,96.7741935483871,,,,,,,94.0,0.2596685082872928,268.0,3.850842592741137,-125.21436634294304,,
11366.606000000002,95.84664536741214,,,,,,,94.0,0.2611111111111111,266.0,4.561842822007359,-115.10710997924609,,
11367.232,95.84664536741214,,,,,,,94.0,0.2611111111111111,266.0,4.996869034075557,-310.64002892181185,,
11367.858,97.40259740259741,,,,,,,94.0,0.2611111111111111,266.0,4.651886251722436,65.80084988910143,,
11368.474,95.84664536741214,,,,,,,94.0,0.2611111111111111,266.0,4.27960898909267,163.50586435158513,,
11369.1,96.46302250803859,,,,,,,94.0,0.2611111111111111,266.0,4.104437085999623,-694.1014093621724,,
11369.722000000002,96.15384615384616,,,,,,,94.0,0.2611111111111111,266.0,4.145554477739289,131.88880216866025,,
11370.346000000001,95.23809523809524,,,,,,,94.0,0.2611111111111111,266.0,,,,
11370.976,97.7198697068404,,,,,,,94.0,0.2611111111111111,266.0,3.5393130014639853,65.30391692240028,,
11371.59,95.84664536741214,,,,,,,94.0,0.2596685082872928,268.0,4.013485209778006,-65.74126274223504,,
11372.216,95.54140127388536,,,,,,,94.0,0.2596685082872928,268.0,4.067216933882413,83.08449411127668,79.0,-15.0
11372.844000000001,96.7741935483871,,,,,,,94.0,0.2596685082872928,268.0,3.7551405617163733,28.721967669414397,,
11373.464,95.23809523809524,,,,,,,94.0,0.2596685082872928,268.0,,,,
11374.094000000001,96.15384615384616,,,,,,,94.0,0.2596685082872928,268.0,3.8246231726301745,250.2878244983656,88.0,-6.0
11374.718,96.15384615384616,,,,,,,94.0,0.2596685082872928,268.0,3.125398673844909,126.23871002569503,92.0,-2.0
11375.342,94.9367088607595,,,,,,,94.0,0.2596685082872928,268.0,3.3081447774444337,123.62679689727847,89.0,-5.0
11375.974,97.0873786407767,,,,,,,96.0,0.26519337016574585,266.0,4.362587195725537,143.13821746752248,-2.0,-98.0
11376.592,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,6.332733982452069,219.01407655435676,-2.0,-98.0
11377.218,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,,,,
11377.846000000001,96.7741935483871,,,,,,,96.0,0.26519337016574585,266.0,5.778068991666908,904.334043680672,-2.0,-98.0
11378.466,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,5.720417382220861,48.207498024654825,-2.0,-98.0
11379.092,96.7741935483871,,,,,,,96.0,0.26519337016574585,266.0,5.851049842319933,-145.49226293253136,-2.0,-98.0
11379.712000000001,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,6.204073858669338,102.99418575130619,-2.0,-98.0
11380.336000000001,95.54140127388536,,,,,,,,,,,,,
11380.964,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,6.692344181672526,517.9184580954574,-2.0,-98.0
11381.586000000001,96.46302250803859,,,,,,,,,,6.985427698591893,762.3164322309374,-2.0,
11382.208,96.46302250803859,,,,,,,,,,7.7226648117282455,4025.068114796167,-2.0,
11382.83,96.7741935483871,,,,,,,,,,5.372936399079963,340.3719966945416,-2.0,
11383.45,96.15384615384616,,,,,,,96.0,0.26373626373626374,268.0,6.246315744123217,180.20178113024244,-2.0,-98.0
11384.074,97.40259740259741,,,,,,,96.0,0.26373626373626374,268.0,6.453830652554034,-1830.6800852608653,51.0,-45.0
11384.69,96.15384615384616,,,,,,,96.0,0.26373626373626374,268.0,,,,
11385.314,96.46302250803859,,,,,,,96.0,0.26373626373626374,268.0,6.263435818310441,191.31674508433352,-2.0,-98.0
11385.936000000002,97.0873786407767,,,,,,,96.0,0.26373626373626374,268.0,6.411105234086364,308.2089069195837,-2.0,-98.0
11386.554,95.84664536741214,,,,,,,96.0,0.26373626373626374,268.0,6.622696064920696,201.3606566708803,-2.0,-98.0
11387.18,96.15384615384616,,,,,,,96.0,0.26373626373626374,268.0,6.5172382044556,-139.3576097666667,-2.0,-98.0
11387.804,97.40259740259741,,,,,,,96.0,0.26373626373626374,268.0,6.163096181964103,-74.98957047240388,-2.0,-98.0
11388.42,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,5.278006883730325,283.83653901981546,-2.0,-98.0
11389.044,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,5.068283761287958,-365.7349542487572,-2.0,-98.0
11389.67,97.7198697068404,,,,,,,96.0,0.26519337016574585,266.0,4.707630086564689,-68.6139442441724,-2.0,-98.0
11390.284000000001,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,4.045693153302899,-348.5093004992954,-2.0,-98.0
11390.91,97.0873786407767,,,,,,,96.0,0.26519337016574585,266.0,3.270367203336219,-34.18648269673467,62.0,-34.0
11391.528,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,2.4850354541774786,-202.00771233717427,65.0,-31.0
11392.152,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.1020676678806463,16.49157895044427,92.0,-4.0
11392.776,97.7198697068404,,,,,,,96.0,0.26519337016574585,266.0,4.007517313463131,52.819880528279754,96.0,0.0
11393.390000000001,96.46302250803859,,,,,,,96.0,0.26519337016574585,266.0,5.335623473407409,-96.2998656193815,94.0,-2.0
11394.012,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,,,,
11394.638,97.7198697068404,,,,,,,96.0,0.26519337016574585,266.0,5.238932568976821,81.88800180936646,98.0,2.0
11395.252,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,5.632297963939388,-64.85718872509555,98.0,2.0
11395.878,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,5.352194450452007,144.54638566740988,100.0,4.0
11396.502,97.0873786407767,,,,,,,96.0,0.26519337016574585,266.0,5.739939919212228,134.29748456580873,101.0,5.0
11397.12,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,6.0538555234793785,-154.3878708394342,99.0,3.0
11397.746000000001,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,5.514743002007155,-37.633194315677684,100.0,4.0
11398.366,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,5.191420781712611,-92.55102801375632,99.0,3.0
11398.988000000001,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,4.729845290764066,168.0283556021831,109.0,13.0
11399.614000000001,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,4.64850598206767,-250.5248518308578,131.0,35.0
11400.236,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,4.736074091774295,90.69820364140857,129.0,33.0
11400.858,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,5.079165284192536,-110.50440378957046,128.0,32.0
11401.484,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,4.679190066370516,1531.1985333830048,125.0,29.0
11402.102,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,4.904817200223818,267.0513739284135,127.0,31.0
11402.728000000001,98.03921568627452,,,,,,,96.0,0.26666666666666666,264.0,4.783686898688973,252.99833814874017,129.0,33.0
11403.34,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,4.919609439940359,-398.41087054859213,130.0,34.0
11403.966,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,4.940799358964718,694.2318821745946,,
11404.586000000001,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,5.125380528176972,25307.177632278508,126.0,30.0
11405.208,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,,,,
11405.83,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,,,,
11406.448,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,4.742491689932086,232.21875007361004,124.0,28.0
11407.074,98.03921568627452,,,,,,,96.0,0.26666666666666666,264.0,4.970838534041496,160.21496171229168,124.0,28.0
11407.686000000002,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,5.4047647467267455,-687.5321195742084,117.0,21.0
11408.310000000001,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,5.406744900736099,916.4392595731925,132.0,36.0
11408.928,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,,,,
11409.550000000001,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,5.168101660356905,279.68792401087694,,
11410.172,97.7198697068404,,,,,,,96.0,0.26666666666666666,264.0,5.461232704365674,239.52272602443966,132.0,36.0
11410.786,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,5.613942497495685,-286.08555610448485,126.0,30.0
11411.41,98.03921568627452,,,,,,,96.0,0.26666666666666666,264.0,5.549892984316225,270.8801053940105,138.0,42.0
11412.022,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,6.218922551452029,327.94861783082797,99.0,3.0
11412.646,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,6.061923095901019,-135.88694258375926,102.0,6.0
11413.264000000001,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,6.017160899027116,797.8141460909009,104.0,8.0
11413.890000000001,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,,,,
11414.508000000002,95.84664536741214,,,,,,,96.0,0.2681564245810056,262.0,5.488968017754871,-476.2634505171301,103.0,7.0
11415.134,96.46302250803859,,,,,,,96.0,0.2681564245810056,262.0,5.4169608779870835,-125.8410729448203,104.0,8.0
11415.756000000001,97.0873786407767,,,,,,,96.0,0.2681564245810056,262.0,,,,
11416.374000000002,95.84664536741214,,,,,,,96.0,0.2681564245810056,262.0,4.963730528013855,61.54508900344215,102.0,6.0
11417.0,98.36065573770492,,,,,,,96.0,0.2681564245810056,262.0,5.129701857017253,-97.67231933623096,103.0,7.0
11417.61,95.54140127388536,,,,,,,96.0,0.2681564245810056,262.0,5.123763074920922,105.87314052218242,104.0,8.0
11418.238000000001,97.0873786407767,,,,,,,96.0,0.2681564245810056,262.0,4.332906456265217,299.8722384331637,108.0,12.0
11418.856000000002,95.84664536741214,,,,,,,96.0,0.2681564245810056,262.0,4.255759830792985,298.55026410261127,108.0,12.0
11419.482,96.7741935483871,,,,,,,96.0,0.2681564245810056,262.0,4.721427924326337,-185.05988130185148,106.0,10.0
11420.102,96.46302250803859,,,,,,,96.0,0.2681564245810056,262.0,4.83850000343528,126.53627208182478,105.0,9.0
11420.724,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,5.337141888629693,153.50056558112263,105.0,9.0
11421.35,97.40259740259741,,,,,,,96.0,0.26666666666666666,264.0,5.629004152916105,-65.36383426179954,107.0,11.0
11421.966,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,5.6130147433900905,81.47462395567321,108.0,12.0
11422.59,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,5.773535805044228,-87.20849343853018,107.0,11.0
11423.212000000001,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,5.6014877238636265,-202.95447055931692,139.0,43.0
11423.832,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,5.501618669956953,-1779.8428285965463,107.0,11.0
11424.456,97.40259740259741,,,,,,,96.0,0.26666666666666666,264.0,5.548737984269591,-555.8040063947583,136.0,40.0
11425.072,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,5.303226505176378,-136.43246465748973,134.0,38.0
11425.698,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,4.98667472581907,744.7195036858399,137.0,41.0
11426.316,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,6.006252952240052,-43.57214012039585,139.0,43.0
11426.942000000001,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,5.425782493727866,-49.79365160780324,140.0,44.0
11427.564,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,5.162221669621874,-144.4867246117584,139.0,43.0
11428.186000000002,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,4.933788940786609,-1231.1998348560871,106.0,10.0
11428.810000000001,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,5.096530221877959,-139.36385672184343,140.0,44.0
11429.428,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,5.339973597668814,-1376.3076574824822,141.0,45.0
11430.054,98.03921568627452,,,,,,,96.0,0.26666666666666666,264.0,5.4894102073997955,-168.9432638608202,146.0,50.0
11431.914,96.46302250803859,,,,,,,,,,5.6369578269163485,-1408.572945431822,,
11432.536,96.15384615384616,,,,,,,98.0,0.2722222222222222,262.0,5.4008023878978495,38.46290492480439,,
11434.364000000001,94.6372239747634,,,,,,,,,,4.860423335710829,37.654882143671614,,
11434.998000000001,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,4.613219012797023,-1056.3813705681696,,
11435.622000000001,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,5.396543577900898,-167.56873998933716,110.0,14.0
11436.246000000001,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,5.06771826243453,203.06861402909917,,
11436.864000000001,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,4.95157351314423,222.12890623776767,,
11437.488000000001,98.36065573770492,,,,,,,96.0,0.26666666666666666,264.0,4.772477211820721,82.89453362603693,,
11438.098,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,4.825274582466754,1973.2256023767607,,
11438.722000000002,97.0873786407767,,,,,,,96.0,0.26666666666666666,264.0,4.670548440672434,79.06280513379801,,
11439.34,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,4.249277309744388,216.03116471899548,,
11439.960000000001,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,4.108337906713602,734.2740112423435,,
11440.584,98.36065573770492,,,,,,,96.0,0.26666666666666666,264.0,3.9127038781324446,132.26333808617764,,
11441.194000000001,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,3.626573610346041,56.86370945464164,,
11441.820000000002,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,3.0925075313985513,52.13832442395645,,
11442.442000000001,96.46302250803859,,,,,,,96.0,0.26666666666666666,264.0,3.1525375579680635,-619.2828067722932,,
11443.064,95.23809523809524,,,,,,,96.0,0.26666666666666666,264.0,2.939617169284152,-341.94153859335194,,
11443.694000000001,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,2.8704978284347105,-167.6756418544458,,
11444.314,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,2.8939343294145248,-156.65965913140724,,
11444.94,94.6372239747634,,,,,,,96.0,0.26666666666666666,264.0,2.795603483391017,119.63492305030319,,
11445.574,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,2.5785629294686814,200.67505604694497,,
11446.194000000001,94.9367088607595,,,,,,,96.0,0.26666666666666666,264.0,2.6241365915804034,-285.6691109580701,,
11446.826000000001,95.84664536741214,,,,,,,96.0,0.26666666666666666,264.0,2.9442353471989,-63.78455492720056,,
11447.452000000001,95.54140127388536,,,,,,,96.0,0.26666666666666666,264.0,3.0777685402243304,141.89699467786963,,
11448.08,94.6372239747634,,,,,,,96.0,0.26519337016574585,266.0,2.5642830729779496,54.177417249383005,,
11448.714,96.7741935483871,,,,,,,96.0,0.26666666666666666,264.0,2.503939295984707,-97.52437985981818,,
11449.334,95.23809523809524,,,,,,,96.0,0.26519337016574585,266.0,2.7957035060037407,365.4615568159132,,
11449.964,95.23809523809524,,,,,,,96.0,0.26666666666666666,264.0,2.496279105514265,44.71692295796587,,
11450.594000000001,96.15384615384616,,,,,,,96.0,0.26666666666666666,264.0,2.966376878187971,-479.07448172827185,,
11451.218,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,3.593499526536727,-227.0932562432648,,
11451.85,96.15384615384616,,,,,,,96.0,0.26519337016574585,266.0,3.3453016599740364,119.65276857780343,,
11452.474,95.54140127388536,,,,,,,96.0,0.26519337016574585,266.0,3.861581189311351,149.78562631510962,,
11453.102,94.9367088607595,,,,,,,96.0,0.26519337016574585,266.0,4.1169973862472995,684.9978045573719,,
11453.734,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.7402399081192566,175.02587667565626,,
11454.36,95.84664536741214,,,,,,,96.0,0.26519337016574585,266.0,3.6467949981061425,141.78194358448138,,
