time,hr,hrv_lf,hrv_hf,hrv_rmssd,hrv_sd,hrv_sdsd,hrv_sdnn,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
9235.666000000001,85.9598853868195,,,,,,,100.0,0.2702702702702703,270.0,61.50026677364083,-156.7631971939201,95.0,-5.0
9236.364000000001,85.22727272727273,,,,,,,100.0,0.2702702702702703,270.0,59.923180995695795,-230.93334817508745,91.0,-9.0
9237.068000000001,85.71428571428572,,,,,,,100.0,0.2702702702702703,270.0,58.37939148763839,-190.45356334485797,88.0,-12.0
9237.768,85.71428571428572,,,,,,,100.0,0.2702702702702703,270.0,56.78115341252209,-901.0575931912489,87.0,-13.0
9238.468,85.47008547008548,,,,,,,100.0,0.2702702702702703,270.0,,,,
9239.17,85.9598853868195,,,,,,,100.0,0.2702702702702703,270.0,,,,
9239.868,87.71929824561403,,,,,,,100.0,0.2702702702702703,270.0,56.42350628023689,-1097.6694852227229,87.0,-13.0
9240.552000000001,88.49557522123894,,,,,,,100.0,0.2702702702702703,270.0,57.0658394834362,-7234.396520896831,87.0,-13.0
9241.230000000001,89.28571428571428,,,,,,,100.0,0.26881720430107525,272.0,58.442302543919524,2953.838759855944,89.0,-11.0
9241.902,89.02077151335311,,,,,,,100.0,0.26881720430107525,272.0,57.803097338686214,-196.8713480869177,90.0,-10.0
9242.576000000001,88.75739644970413,,,,,,,100.0,0.26881720430107525,272.0,55.44254300363321,-245.6442237554376,88.0,-12.0
9243.252,87.2093023255814,,,,,,,100.0,0.26881720430107525,272.0,,,,
9243.94,85.9598853868195,,,,,,,100.0,0.26737967914438504,274.0,,,,
9244.638,86.70520231213874,,,,,,,100.0,0.26737967914438504,274.0,52.4830486508257,-145.11421435208197,90.0,-10.0
9245.33,86.20689655172414,,,,,,,100.0,0.26737967914438504,274.0,47.696648498316364,-168.52187386421778,88.0,-12.0
9246.026,85.71428571428572,,,,,,,100.0,0.26595744680851063,276.0,46.353735110993085,-1834.110553045052,91.0,-9.0
9246.726,85.71428571428572,,,,,,,100.0,0.26595744680851063,276.0,46.70229920895359,5333.327674281848,89.0,-11.0
9247.426000000001,84.98583569405099,,,,,,,98.0,0.25925925925925924,280.0,,,,
9248.132000000001,84.98583569405099,,,,,,,96.0,0.25396825396825395,282.0,47.16339592344137,-428.9032636865526,87.0,-9.0
9248.838000000002,83.56545961002786,,,,,,,96.0,0.25263157894736843,284.0,45.964744563250726,-416.7228324866396,87.0,-9.0
9249.556,85.9598853868195,,,,,,,96.0,0.25263157894736843,284.0,44.90747406097982,-931.4305471865039,86.0,-10.0
9250.254,86.70520231213874,,,,,,,94.0,0.24736842105263157,286.0,44.0569105174235,-893.1731684713983,87.0,-7.0
9250.946,84.74576271186442,,,,,,,,,,45.39606196746239,228.95245375961278,89.0,
9251.654,86.70520231213874,,,,,,,94.0,0.24736842105263157,286.0,49.03535841665102,216.2817730950383,90.0,-4.0
9252.346000000001,88.49557522123894,,,,,,,94.0,0.24736842105263157,286.0,50.8064161793086,3149.5241122044167,90.0,-4.0
9253.024000000001,91.46341463414633,,,,,,,94.0,0.24736842105263157,286.0,50.35114358944293,-585.6936408551333,90.0,-4.0
9253.68,92.3076923076923,,,,,,,94.0,0.24736842105263157,286.0,49.389479239562945,-4625.7966199118455,86.0,-8.0
9254.33,92.02453987730061,,,,,,,96.0,0.25396825396825395,282.0,49.723339704580354,2094.1253574012326,86.0,-10.0
9254.982,90.63444108761328,,,,,,,96.0,0.25396825396825395,282.0,49.67881686503032,-7172.2470756155135,86.0,-10.0
9255.644,88.49557522123894,,,,,,,96.0,0.25396825396825395,282.0,,,,
9256.322,87.71929824561403,,,,,,,96.0,0.2553191489361702,280.0,48.970529553835306,-558.3437558222994,87.0,-9.0
9257.006000000001,85.9598853868195,,,,,,,98.0,0.25925925925925924,280.0,47.551383755013234,-497.73777675394604,87.0,-11.0
9257.704000000002,84.03361344537815,,,,,,,100.0,0.26455026455026454,278.0,47.0464783132215,855.6152999267073,88.0,-12.0
9258.418000000001,82.41758241758242,,,,,,,100.0,0.26455026455026454,278.0,,,,
9259.146,84.98583569405099,,,,,,,100.0,0.26595744680851063,276.0,46.333114709613895,-666.0008335921945,91.0,-9.0
9259.852,84.50704225352113,,,,,,,100.0,0.26595744680851063,276.0,45.15803026749387,-232.03783212548146,87.0,-13.0
9260.562,84.26966292134831,,,,,,,100.0,0.26595744680851063,276.0,43.52068103618932,-241.4063439307496,91.0,-9.0
9261.274000000001,85.71428571428572,,,,,,,88.0,0.23529411764705882,286.0,42.3583659281488,-188.54895812713391,88.0,0.0
9261.974,85.9598853868195,,,,,,,86.0,0.23243243243243245,284.0,41.148404563615884,-213.74486214302735,87.0,1.0
9262.672,86.95652173913044,,,,,,,88.0,0.24043715846994534,278.0,41.20298165691604,-4837.7814437118805,87.0,-1.0
9263.362000000001,88.23529411764706,,,,,,,90.0,0.24725274725274726,274.0,42.68677241342553,958.8219431988146,87.0,-3.0
9264.042000000001,90.9090909090909,,,,,,,92.0,0.25274725274725274,272.0,44.03124740263327,-217.88697837661672,86.0,-6.0
9267.804,84.50704225352113,,,,,,,92.0,0.25274725274725274,272.0,,,,
9268.514000000001,85.22727272727273,,,,,,,96.0,0.26519337016574585,266.0,45.60636970247016,-164.9449273013172,86.0,-10.0
9269.218,87.2093023255814,,,,,,,96.0,0.26373626373626374,268.0,44.307225594074005,-112.41114811426809,87.0,-9.0
9269.906,86.70520231213874,,,,,,,96.0,0.26229508196721313,270.0,43.780658376757465,-92.9572707524327,87.0,-9.0
9270.598,88.49557522123894,,,,,,,98.0,0.2648648648648649,272.0,43.571109876392384,-130.95786069157947,88.0,-10.0
9271.276,89.02077151335311,,,,,,,96.0,0.25806451612903225,276.0,43.94975638633311,-110.31246793016896,88.0,-8.0
9271.95,89.55223880597015,,,,,,,96.0,0.25668449197860965,278.0,43.11793875959739,-91.94101446708609,88.0,-8.0
9272.62,91.1854103343465,,,,,,,96.0,0.2553191489361702,280.0,,,,
9273.278,91.74311926605505,,,,,,,96.0,0.25396825396825395,282.0,41.2313536449484,-109.05199559089725,88.0,-8.0
9273.932,92.02453987730061,,,,,,,96.0,0.25396825396825395,282.0,,,,
9275.230000000001,92.3076923076923,,,,,,,98.0,0.2578947368421053,282.0,43.362629245379885,-65.41974123569108,92.0,-6.0
9275.880000000001,92.3076923076923,,,,,,,,,,,,,
9277.176000000001,92.3076923076923,,,,,,,,,,41.67631146296467,-86.29674434591887,95.0,
9277.826000000001,89.28571428571428,,,,,,,100.0,0.26455026455026454,278.0,42.16695799330226,-121.65968313893873,94.0,-6.0
9278.498000000001,86.45533141210375,,,,,,,100.0,0.26595744680851063,276.0,43.22999219310219,-186.39330383015297,91.0,-9.0
9279.192000000001,84.74576271186442,,,,,,,98.0,0.2620320855614973,276.0,43.88654786267905,-129.16066010536835,90.0,-8.0
9279.900000000001,82.41758241758242,,,,,,,98.0,0.2620320855614973,276.0,44.00013337559593,-177.23796577662011,89.0,-9.0
9280.628,81.9672131147541,,,,,,,98.0,0.26344086021505375,274.0,45.43225164300703,-129.28719437309968,88.0,-10.0
9281.36,81.9672131147541,,,,,,,,,,44.52528956594334,-103.51172950223152,92.0,
9282.092,86.20689655172414,,,,,,,98.0,0.26344086021505375,274.0,41.89856834231452,-815.4406770090836,95.0,-3.0
9282.788,84.26966292134831,,,,,,,96.0,0.25806451612903225,276.0,42.17245146247528,-604.2333890597788,91.0,-5.0
9283.5,84.50704225352113,,,,,,,96.0,0.25806451612903225,276.0,43.20822036174958,1047.1849102870015,91.0,-5.0
9284.210000000001,84.03361344537815,,,,,,,96.0,0.25668449197860965,278.0,43.97128229619126,1210.685562451029,94.0,-2.0
9284.924,84.03361344537815,,,,,,,96.0,0.2553191489361702,280.0,45.55021516860902,379.5300340763061,95.0,-1.0
9285.638,84.26966292134831,,,,,,,98.0,0.26063829787234044,278.0,49.209116029539516,842.7845001827388,96.0,-2.0
9286.35,84.26966292134831,,,,,,,98.0,0.26063829787234044,278.0,50.744951245029014,155.119236043038,97.0,-1.0
9287.062,85.71428571428572,,,,,,,98.0,0.26063829787234044,278.0,61.74013462538092,152.85661497422925,90.0,-8.0
9287.762,87.2093023255814,,,,,,,98.0,0.26063829787234044,278.0,63.305078926302954,551.7278822643464,87.0,-11.0
9288.45,86.45533141210375,,,,,,,98.0,0.25925925925925924,280.0,64.24053461588343,-756.4181698987979,87.0,-11.0
9289.144,86.95652173913044,,,,,,,100.0,0.26455026455026454,278.0,65.16744782910689,876.0366097608079,88.0,-12.0
9289.834,86.70520231213874,,,,,,,98.0,0.25925925925925924,280.0,66.24601747677426,558.583582852228,88.0,-10.0
9290.526,88.75739644970413,,,,,,,98.0,0.25925925925925924,280.0,65.00495653365786,-290.2431084145941,88.0,-10.0
9291.202000000001,87.97653958944281,,,,,,,98.0,0.25925925925925924,280.0,62.95663914418135,-1165.8735576883912,88.0,-10.0
9291.884,87.97653958944281,,,,,,,,,,63.10997278024347,-335.2682579089809,89.0,
9292.566,87.71929824561403,,,,,,,98.0,0.25925925925925924,280.0,53.63077002070871,-133.68729727576797,88.0,-10.0
9293.25,86.95652173913044,,,,,,,98.0,0.25925925925925924,280.0,51.036174879411476,-126.72957319431282,87.0,-11.0
9293.94,85.9598853868195,,,,,,,98.0,0.25925925925925924,280.0,48.61417016372333,2147.82163543384,87.0,-11.0
9294.638,85.47008547008548,,,,,,,98.0,0.25925925925925924,280.0,48.364229339016504,-702.9968587161511,87.0,-11.0
9295.34,86.45533141210375,,,,,,,,,,48.11222312298416,779.1649867970665,87.0,
9296.034000000001,85.9598853868195,,,,,,,,,,,,,
9296.732,87.2093023255814,,,,,,,98.0,0.26063829787234044,278.0,49.75898015130241,225.09890995224652,88.0,-10.0
9297.42,88.23529411764706,,,,,,,100.0,0.26595744680851063,276.0,49.573278904527385,-865.862488481802,88.0,-12.0
9298.1,89.28571428571428,,,,,,,98.0,0.26063829787234044,278.0,47.79366134800706,-1113.7571977265457,88.0,-10.0
9298.772,90.63444108761328,,,,,,,98.0,0.2620320855614973,276.0,49.3897925537461,-1626.3210429238986,89.0,-9.0
9299.434000000001,90.36144578313252,,,,,,,98.0,0.2620320855614973,276.0,50.00132679327939,214.47537112264462,89.0,-9.0
9300.098,90.09009009009009,,,,,,,98.0,0.26344086021505375,274.0,51.64682127507491,1057.3468836837214,89.0,-9.0
9300.764000000001,88.49557522123894,,,,,,,98.0,0.26344086021505375,274.0,,,,
9301.442000000001,87.2093023255814,,,,,,,98.0,0.2648648648648649,272.0,51.18037117490191,-8828.79747061522,89.0,-9.0
9302.130000000001,85.71428571428572,,,,,,,98.0,0.2648648648648649,272.0,49.91989831988066,-267.00556005394685,89.0,-9.0
9302.83,85.47008547008548,,,,,,,98.0,0.2648648648648649,272.0,48.37272067081847,-544.2383302738252,89.0,-9.0
9303.532000000001,84.98583569405099,,,,,,,98.0,0.2648648648648649,272.0,47.85625569758865,1014.7187133321703,89.0,-9.0
9304.238000000001,84.74576271186442,,,,,,,100.0,0.26881720430107525,272.0,,,,
9304.946,86.45533141210375,,,,,,,100.0,0.26881720430107525,272.0,48.25353065894717,-3078.5331035087247,89.0,-11.0
9305.640000000001,87.71929824561403,,,,,,,98.0,0.26344086021505375,274.0,48.57958887974723,516.0263579861701,90.0,-8.0
9306.324,87.97653958944281,,,,,,,98.0,0.2620320855614973,276.0,49.82936883054903,450.2206577624304,89.0,-9.0
9307.006000000001,88.23529411764706,,,,,,,96.0,0.25668449197860965,278.0,50.33774146900522,974.2000846928339,90.0,-6.0
9307.686000000002,87.71929824561403,,,,,,,94.0,0.25,282.0,50.15676648392653,1454.557152905173,91.0,-3.0
9308.37,87.71929824561403,,,,,,,94.0,0.25,282.0,,,,
9309.054,86.20689655172414,,,,,,,94.0,0.25,282.0,51.0154395852532,613.757286106055,91.0,-3.0
9309.75,85.47008547008548,,,,,,,94.0,0.25,282.0,51.63518605028537,773.6618215274126,91.0,-3.0
9310.452000000001,85.47008547008548,,,,,,,92.0,0.24468085106382978,284.0,51.89753356058958,1391.721737220854,91.0,-1.0
9311.154,87.71929824561403,,,,,,,92.0,0.24338624338624337,286.0,52.5184431169277,3895.196799512259,91.0,-1.0
9311.838000000002,85.22727272727273,,,,,,,92.0,0.24338624338624337,286.0,52.42687630922441,1138.388136434686,90.0,-2.0
9312.542000000001,83.10249307479225,,,,,,,92.0,0.24338624338624337,286.0,,,,
9313.264000000001,84.26966292134831,,,,,,,92.0,0.24338624338624337,286.0,52.52254887052309,973.4005521245626,90.0,-2.0
9313.976,83.79888268156425,,,,,,,92.0,0.24338624338624337,286.0,,,,
9314.692000000001,86.95652173913044,,,,,,,90.0,0.23809523809523808,288.0,,,,
