time,hr,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
8120.12,103.80622837370242,58.0,0.21014492753623187,218.0,25.51934679272848,-68.03683749475715,62.0,4.0
8120.698,103.44827586206897,58.0,0.21014492753623187,218.0,,,,
8121.278,103.09278350515464,58.0,0.20863309352517986,220.0,26.47107777315594,-92.25347815080517,62.0,4.0
8121.86,103.09278350515464,58.0,0.20863309352517986,220.0,,,,
8125.256,103.44827586206897,58.0,0.20863309352517986,220.0,27.315066703638376,-48.58189522577219,60.0,2.0
8125.836,102.73972602739727,56.0,0.2014388489208633,222.0,27.577651736576883,987.3031229925349,61.0,5.0
8126.42,103.09278350515464,56.0,0.2014388489208633,222.0,27.578102960725424,-63.6439018794305,62.0,6.0
8127.576,103.09278350515464,58.0,0.20863309352517986,220.0,28.40880405209753,-56.48311232021956,64.0,6.0
8128.157999999999,103.09278350515464,58.0,0.20863309352517986,220.0,28.691202082547434,-184.3831702582131,58.0,0.0
8130.456,103.44827586206897,58.0,0.20863309352517986,220.0,31.074088989826528,-148.35610385202602,56.0,-2.0
8131.036,101.69491525423729,56.0,0.2014388489208633,222.0,30.7139985275729,-72.75853754826123,53.0,-3.0
8131.626,100.0,56.0,0.2,224.0,30.998576579418316,-146.88342010582423,47.0,-9.0
8132.226,99.00990099009901,58.0,0.20714285714285716,222.0,32.4646273997804,-597.8083984918513,45.0,-13.0
8132.832,97.7198697068404,58.0,0.20567375886524822,224.0,33.09561096558565,-238.60086787102114,46.0,-12.0
8133.446,96.15384615384616,58.0,0.20422535211267606,226.0,33.294095029717994,634.6368016970684,,
8134.07,95.23809523809524,58.0,0.20422535211267606,226.0,31.792746773458447,711.2396583871839,44.0,-14.0
8134.7,96.46302250803859,58.0,0.20279720279720279,228.0,,,,
8135.322,98.6842105263158,58.0,0.20279720279720279,228.0,32.563660257650824,1057.8626269114502,41.0,-17.0
8135.93,101.69491525423729,58.0,0.2013888888888889,230.0,31.075867150818617,-747.0426429208893,46.0,-12.0
8136.5199999999995,103.44827586206897,58.0,0.2013888888888889,230.0,29.36984156742157,458.67914183295113,51.0,-7.0
8137.099999999999,103.80622837370242,58.0,0.2013888888888889,230.0,28.561861103922777,330.9273188450687,54.0,-4.0
8137.678,102.38907849829351,60.0,0.2097902097902098,226.0,,,,
8138.264,100.0,60.0,0.2097902097902098,226.0,,,,
8138.864,97.7198697068404,60.0,0.2112676056338028,224.0,,,,
8139.478,94.6372239747634,60.0,0.2112676056338028,224.0,27.563638540792304,397.32624831015715,59.0,-1.0
8140.112,92.87925696594426,62.0,0.21830985915492956,222.0,25.76353370230828,-225.89017299022458,61.0,-1.0
8140.758,91.74311926605505,62.0,0.21830985915492956,222.0,24.756691636169496,-198.4992140969612,61.0,-1.0
