20.22,4.52842052261074
21.136,5.09231775177442
22.05,8.04235731990095
23.728,4.29673169965388
24.598,4.58403034455623
25.488,4.98834515060355
26.304,9.13294509179537
27.964,4.28842352228051
28.868,5.11816737380548
29.754,5.32958599631224
30.652,5.389731083543
31.556,6.29839668618878
33.218,4.41566015608417
34.11,4.96413403793189
35.004,5.63041648695756
35.906,5.20553941050626
36.816,5.492059147592
37.72,5.25581451504871
38.638,5.70827456795909
39.538,5.60119988825142
40.44,5.66225752731402
41.342,5.23628298605879
42.238,5.33942502255691
43.098,5.93503864192
45.568,12.0322373117699
46.372,4.10968623640033
47.282,4.34476983452777
48.218,5.22426681588196
49.196,4.57819672517556
51.848,4.06879055693636
52.782,5.00850989921433
53.682,4.20373902612065
54.542,6.30145271652533
55.458,4.44266976782799
56.358,4.87631630531374
57.232,4.8334693401522
58.146,5.6914383268159
59.044,4.82210578970536
59.952,4.39543344068883
60.86,5.14438436026157
61.788,4.91743702930514
64.41,4.79239328307828
65.272,5.61379302617752
68.736,4.58255504897574
69.598,5.48929635337373
70.476,5.76846988473756
72.126,5.04524373879767
72.976,4.46623259296226
73.892,5.15067678745924
74.734,4.71748537141851
76.436,5.52998518052659
77.288,4.39238144862547
78.15,4.48359005862082
79,4.39781804509373
79.822,10.0145958587801
80.694,4.14055378246445
81.604,5.14608433674034
84.23,4.32865721118957
85.166,4.94354540443033
86.098,4.68459387404037
87.932,4.7374700626449
88.858,4.89083312323236
89.786,5.07512285740583
90.708,4.87708364501418
93.204,5.27904592509922
94.064,4.3018455329772
95.022,4.99554453195173
95.996,4.79236824196654
96.96,5.63804138705596
97.814,7.64744443798813
98.754,4.17140005640435
99.682,5.07791428367182
100.594,4.01156405666077
102.288,3.99666767940827
103.202,4.86990084597013
104.126,4.43966903659717
105.082,5.40053641399236
105.996,11.0129641068836
106.936,4.41234639829322
107.924,5.2377165354245
108.938,4.75504660913657
109.906,6.50167838765285
110.874,4.25320720165696
111.848,4.27869578975877
112.81,5.93103466788017
113.754,4.44316916324526
114.716,7.01077384420639
115.674,4.9627482629918
116.598,15.7515598934663
117.484,3.85504071822086
118.406,5.80378501947127
119.326,6.60601712117892
120.192,7.39389559491703
121,4.62243412953533
121.836,4.36016135333285
122.738,4.16867834672031
125.386,6.16999197047967
126.242,5.12161939073194
127.906,5.10855368424209
128.756,4.90691380315177
129.63,4.89270469675123
131.408,5.88164786891862
132.286,5.51708437216215
133.234,5.12320409733465
134.998,4.05384032472517
135.928,5.12280450740784
136.834,7.82345479566274
137.7,5.63470981441954
138.68,6.25587904607697
139.602,5.32798466038163
140.494,6.87605061895671
141.308,4.74019640217409
142.174,5.34962817813863
143.054,6.17187315689455
144.758,6.20440367866236
145.674,10.5757417236592
146.524,8.16509415516047
148.21,10.8533329468043
149.03,4.75872822746462
149.938,15.2321227577676
150.79,5.78110411539117
151.634,13.9813052376744
152.52,6.00028260351318
153.456,4.17579863144703
155.188,6.6980388456997
156.066,6.65709227450624
157.002,4.484598004084
157.856,5.77553353997594
158.8,5.33982338280821
159.72,5.55752551729044
160.662,4.0674513076248
161.568,8.2331384585786
162.438,4.10846011831164
163.378,5.22229866337231
164.298,4.40394851194488
166.026,4.21154336592372
166.962,6.40405245980266
167.876,4.87275076113444
172.89,7.31174386896975
173.818,4.26080194293986
176.278,3.93718729444674
177.106,4.64943903817605
177.944,4.88712408518648
178.774,4.66417549131087
179.606,5.0430454146803
180.456,3.95009170116257
182.08,4.92049886663287
182.878,4.50378867841362
183.694,4.49094267534197
184.54,5.08861141584673
185.386,4.20107882680411
186.988,4.77502361077361
187.75,5.01947384411448
188.526,4.75838061699098
192.472,4.12843641015729
193.32,4.65385423755964
194.222,4.56121730211076
195.11,4.23510205167958
195.998,4.58483964446355
196.876,4.79002206407663
197.714,4.72320469861309
198.58,5.35789390129502
