stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,27.4012320425188,16.876420216464,0,0,11.978129667163,36.8534861929309,0.325020260076796,242.560704275196,157.635066329079,101.318381730666,1.56,0.608739012784685,0.391260987215315,501.514152334941
1,23.6206004119108,6.93255375077505,0,0,4.91168644383749,33.0415021437546,0.148652032297687,282.802295412013,165.958993015437,23.3156970501463,7.12,0.876815558160114,0.123184441839886,472.076985477597
2,24.2238973252753,5.46548805074622,0,0,3.8672645373459,34.0387818267508,0.113613482322292,299.139971320832,82.8161633502822,30.6743210527283,2.7,0.729719004953735,0.270280995046265,412.630455723842
3,23.8763495859425,6.94033315476155,0,0,4.90455164376804,33.4081653533068,0.146806973441976,175.671964457094,113.82791250526,31.4366077076199,3.62,0.783590599676021,0.216409400323979,320.936484669974
4,74.4117895757173,23.4864203381175,2.98507462686567,4,16.6676201425576,103.905819348606,0.160410843656768,4212.88506952736,1218.59054449983,95.3121680240637,12.79,0.927458732586846,0.0725412674131536,5526.78778205125
