stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,35.4097581000467,35.6966095572867,19.0082644628099,23,25.3455730182982,43.1891637541381,0.586850284080107,172.424593024767,310.082810911893,536.521193789766,0.58,0.366266647913112,0.633733352086888,1019.02859772643
1,30.1609068866001,28.3766765558811,7.31707317073171,9,20.1366582629115,37.6015372351589,0.535527527424675,337.842220603617,104.751729741756,293.729699732023,0.36,0.262877318724959,0.737122681275041,736.323650077396
2,34.6213214282121,30.2736869910211,7.75193798449612,10,21.4897104456624,43.9939102584977,0.488470115963643,192.398895777837,277.029205646628,355.001136831824,0.78,0.438316307030897,0.561683692969103,824.429238256288
3,28.2596729052248,33.0756708170906,6.52173913043478,9,23.4722399628507,32.3461307817017,0.725658352192437,196.082295859343,106.790847522529,239.762022641536,0.45,0.308151675304181,0.691848324695819,542.635166023407
4,69.2054915980894,38.9458849544736,21.8045112781955,29,27.6427672126933,93.8865142365575,0.294427452520436,2186.27365162669,848.076009339225,404.008232713276,2.1,0.67733142935255,0.322668570647449,3438.35789367919
