stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,98.6521633663936,127.769323391804,72.4137931034483,84,90.7300880389849,105.983724213566,0.856075673054818,469.17606003778,1144.09479077536,7054.95524149608,0.16,0.139539920633757,0.860460079366243,8668.22609230922
1,77.7495597354382,78.5356996219522,53.2374100719424,74,55.7333849417075,94.782793169691,0.588011632469273,1946.50308151318,1638.51099569844,1956.92258056749,0.84,0.455720001758489,0.544279998241512,5541.93665777912
2,67.2642530284465,63.2762961556208,43.448275862069,63,44.8980070212863,83.8637492392647,0.535368468838562,1126.87820806418,781.363793368216,1646.64247305852,0.47,0.321812922879371,0.678187077120629,3554.88447449091
3,55.8396168772952,36.7411009189036,14.3790849673203,22,26.0600276860977,74.5452921585665,0.349586498778017,809.587922351204,1212.0872378312,287.988614523278,4.21,0.80801729854443,0.19198270145557,2309.66377470568
4,78.048439428616,85.6584125253304,60.6060606060606,80,60.7968473728056,92.1241615647734,0.659944647963593,1584.80965237742,1269.86857268717,1957.5969770223,0.65,0.393456894621689,0.606543105378311,4812.27520208688
