stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,6.50816302601541,7.74733996903111,0,0,5.49277807589316,7.38523939729618,0.74375084955325,16.7212493536241,2.99214756804378,2.12740355828449,1.41,0.584455061432259,0.415544938567741,21.8408004799524
1,8.33653071494109,14.2635807373434,0.529100529100529,1,10.1125936467872,6.06060545302784,1.66857811899553,4.05644384822496,0.990942929304409,6.76140446716078,0.15,0.127824886918283,0.872175113081717,11.8087912446902
2,7.70268721474988,12.6655701280059,0,0,8.97931256286407,6.167230055295,1.45597172188424,4.57380137279868,2.19314799876199,5.82322619291684,0.38,0.273583536187535,0.726416463812464,12.5901755644775
3,6.05145113092606,7.28303186804197,0,0,5.16349487959982,6.82484008664813,0.756573753237309,9.34600492648571,2.60037326312291,7.1815678312096,0.36,0.265834075062006,0.734165924937994,19.1279460208182
4,6.65174022106705,10.1180201397694,0,0,7.17358317399021,6.08531021255012,1.17883606972011,9.71522195530112,1.83792714729025,2.42863118823914,0.76,0.430775112573774,0.569224887426225,13.9817802908305
