stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,19.9188501817193,27.2482914648745,9.69387755102041,19,19.3167800262019,20.5032483900208,0.942132663993067,88.037493700456,30.5218784909609,52.5279028199079,0.58,0.367513050717287,0.632486949282713,171.087275011325
1,11.7376577533272,14.1562706953437,0.526315789473684,1,10.0363055795072,13.2218678477452,0.759068665265686,21.1329553182817,24.1053834882263,33.9209846925403,0.71,0.415421199774765,0.584578800225235,79.1593234990484
2,18.8844192774757,29.2982496840691,8.90052356020942,17,20.7707957854675,16.7873948346191,1.23728523633898,18.0647126824287,25.5181738330081,59.6162230299806,0.43,0.299739879217983,0.700260120782017,103.199109545417
3,24.8277768145108,30.6902353731831,7.46268656716418,15,21.7552944319248,27.5598288688914,0.789384235127869,67.0274640024261,115.853862302361,71.9497688116255,1.61,0.616888297713712,0.383111702286288,254.831095116413
4,21.8240724911869,27.062737344509,8.76288659793814,17,19.1856885950814,24.1762204104306,0.793576839943265,74.9918707794294,109.991113059965,57.3965918688007,1.92,0.657103896052421,0.342896103947579,242.379575708195
