stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,62.6551036087267,43.0330820862969,8.46153846153846,11,30.5351220595061,83.1801078218322,0.367096447204791,1980.25111324665,872.061649611186,483.805623258047,1.8,0.643176265893463,0.356823734106537,3336.11838611588
1,27.0814795745557,22.9026927092363,2.96296296296296,4,16.2543900605715,34.6786371654503,0.468714787810792,293.700353868844,180.476289021438,144.437382115386,1.25,0.555459203640089,0.444540796359912,618.614025005668
2,33.6060354157212,25.3253456902277,3.73134328358209,5,17.9724723734549,43.9968347669558,0.408494667142584,355.487642316811,123.908054698392,203.263197430721,0.61,0.378725373614104,0.621274626385897,682.658894445924
3,30.4982236235216,16.2227403654655,1.41843971631206,2,11.5023807059734,41.5689610944935,0.276705994162963,139.319937452815,226.863479701694,58.9670597875434,3.85,0.793699232094254,0.206300767905746,425.150476942052
4,46.4603990395694,34.6781116639132,15.8730158730159,20,24.6074372549374,60.9229955729063,0.403910494281093,713.125479208084,702.971863547314,400.57049565665,1.75,0.637013937602178,0.362986062397822,1816.66783841205
