stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,79.2014444064422,50.7818865344535,23.6363636363636,26,36.0725360426207,106.040132664889,0.340178148933649,1442.96320702907,1558.92768798481,665.000278403799,2.34,0.700979398409348,0.299020601590652,3666.89117341768
1,42.3315020294979,46.1538236617115,28.9473684210526,33,32.7791630301182,50.0942970725382,0.654349196329731,504.118279256083,571.703145866279,302.445940158378,1.89,0.654011031992491,0.345988968007509,1378.26736528074
2,60.0702677549184,47.5714338895964,35.5371900826446,43,33.7301885531907,77.9688945443077,0.432610834747986,877.097828384472,514.183150684974,220.034390148381,2.34,0.700314446453245,0.299685553546755,1611.31536921783
3,52.0244396686359,48.9743625683715,27.5590551181102,35,34.7620115977152,64.8435593976101,0.536090429344882,826.306633030948,1083.61090915158,608.458443257949,1.78,0.640405730183873,0.359594269816127,2518.37598544047
4,61.826645945173,39.9754554325479,17.5925925925926,19,28.3806245121469,82.7019253098747,0.343167639759388,1874.23060046416,926.63984600638,172.419736974716,5.37,0.843120664571211,0.156879335428788,2973.29018344526
