stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,11.5041946048586,4.89664608249723,0,0,3.47237751158617,15.8945141929517,0.218463897004538,85.360224669572,17.1264607870722,7.57203086401448,2.26,0.69342132422563,0.30657867577437,110.058716320659
1,31.1525125461551,7.32562214999982,0,0,5.19487167885147,43.7489586632296,0.118742750400999,718.122183205521,95.9363020049356,13.5928209862712,7.06,0.875897655207533,0.124102344792467,827.651306196728
2,23.4872393750082,7.49610677395125,0,0,5.30768880902741,32.7891638567439,0.161873258867373,243.428649856727,51.1523384640192,17.2525519334964,2.96,0.747787741004509,0.252212258995491,311.833540254242
3,21.7242935711087,7.57423157532985,0,0,5.36757665899025,30.2502724473234,0.177438952602398,316.391899541184,80.6415958674414,8.97346089956398,8.99,0.899866593591582,0.100133406408418,406.00695630819
4,15.4285813532531,7.0591306334746,0,0,5.00654555124485,21.2371548657349,0.235744645782221,93.5356165972091,91.1616236085493,12.9888552061189,7.02,0.875287609294316,0.124712390705684,197.686095411877
