stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,146.525458314353,64.9805146926326,25.2336448598131,27,46.1641593313601,202.010619180505,0.228523428711985,6310.04877986165,7804.77931066647,1340.22909414941,5.82,0.853446925926976,0.146553074073024,15455.0571846775
1,47.2690903918702,17.1879161166046,0,0,12.1778688629266,65.730003217001,0.185271082715797,1215.08842779761,147.330945246822,103.620260208796,1.42,0.587090008112666,0.412909991887334,1466.03963325323
2,95.441276632777,81.2860908853894,3.24675324675325,5,57.6653323287422,122.035994763858,0.472527244443952,4550.40211464643,11092.1601418138,2803.31590024337,3.96,0.798256936879411,0.201743063120589,18445.8781567036
3,96.7195126135128,51.6640733062182,5.88235294117647,9,36.6411769924797,131.782974579407,0.278041811618094,6567.8491160598,803.811060353465,232.852108652313,3.45,0.775383060174085,0.224616939825915,7604.51228506557
4,214.968600888315,117.048524735902,23.2142857142857,26,83.0150782538939,292.457681585319,0.28385330077123,2490.49008538332,2762.99614528022,2241.27299768381,1.23,0.55212780654793,0.44787219345207,7494.75922834736
