stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,45.2758492025117,55.8978660466686,35.7142857142857,30,39.7631542226579,50.1866178207127,0.792305916384091,527.667020770348,567.52274066807,585.671683139258,0.97,0.492131013601649,0.507868986398351,1680.86144457768
1,94.9289488170013,96.6918253571472,62.7272727272727,69,68.6817903348255,115.350866158017,0.595416338189777,2390.77376499351,2406.9809718925,2563.28813170677,0.94,0.484275785017246,0.515724214982754,7361.04286859278
2,86.9249813399496,107.340495536294,65.7657657657658,73,76.243044284704,96.4308195552741,0.790650174252657,836.229437646018,1753.57378741803,3821.05984755408,0.46,0.314563055124752,0.685436944875248,6410.86307261812
3,61.277888762258,51.2947974944196,32.03125,41,36.4121863928839,78.6391250231665,0.463028885203861,489.002129578459,2126.21951973054,702.071314320312,3.03,0.751768345083959,0.248231654916041,3317.29296362931
4,131.263490215031,113.18253272607,53.3333333333333,56,80.4071666844045,167.316751321107,0.480568538711885,5945.60504809421,6645.86814751186,3410.65546756478,1.95,0.66085144348972,0.33914855651028,16002.1286631709
