stim,SDNN,RMMSD,pnn50,nn50,SD1,SD2,SDratio,VLF,LF,HF,LFHF,LFn,HFn,POW
0,131.368976858325,148.188386791244,71.7171717171717,71,105.310865909747,153.053055124507,0.688067714976862,1356.66886700725,4494.05617274322,6914.91243578552,0.65,0.393905560348698,0.606094439651302,12765.637475536
1,65.6243754828737,75.6204743463008,64.0350877192982,73,53.7074597060273,75.6876878161821,0.709593082516448,913.101488768415,804.01785161599,1993.06142713859,0.4,0.287449075084487,0.712550924915513,3710.180767523
2,92.7822297035261,82.5406970328442,61.6666666666667,74,58.6030837803949,117.40001221867,0.499174426585584,1454.26128448481,1320.30351956872,2250.7454945277,0.59,0.36972427831624,0.63027572168376,5025.31029858122
3,98.9931945087941,70.6979824634881,40.1574803149606,51,50.1827307117836,130.694294659027,0.383970324356601,2770.9620622989,3795.16143144557,1924.75146550631,1.97,0.663499864389193,0.336500135610807,8490.87495925078
4,112.837186731677,82.3865269508301,58.4070796460177,66,58.4809876504054,148.473686229149,0.39388115925234,6358.06979694866,2721.98941489879,2124.32645260465,1.28,0.561661577436762,0.438338422563238,11204.3856644521
