time,hr,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
11382.726,82.19178082191782,40.0,0.15503875968992248,218.0,15.834094391425598,-36.99665065761769,179.0,139.0
11383.456,81.9672131147541,40.0,0.15384615384615385,220.0,15.821227123538158,-38.52187927102731,179.0,139.0
11384.188,41.37931034482759,38.0,0.14615384615384616,222.0,,,,
11385.637999999999,83.10249307479225,,,,15.466578893196965,-40.1868113037423,179.0,
11386.36,40.76086956521739,40.0,0.15384615384615385,220.0,15.354022853111928,-37.105847957598044,180.0,140.0
11387.832,80.86253369272237,40.0,0.15384615384615385,220.0,15.626713379029571,-38.08142658097324,177.0,137.0
11388.574,80.64516129032258,40.0,0.15503875968992248,218.0,15.54493849057835,-43.6969828304366,178.0,138.0
11389.318,80.86253369272237,38.0,0.14728682170542637,220.0,15.76712589656141,-41.406556404111974,177.0,139.0
11390.06,80.64516129032258,36.0,0.13953488372093023,222.0,,,,
11390.804,80.4289544235925,38.0,0.14728682170542637,220.0,15.920504048057914,-38.88196401183179,177.0,139.0
11391.55,40.26845637583892,36.0,0.13953488372093023,222.0,15.907997964408906,-39.22031999484014,177.0,141.0
11393.039999999999,80.4289544235925,36.0,0.13953488372093023,222.0,,,,
11393.786,80.86253369272237,36.0,0.13953488372093023,222.0,,,,
11394.528,80.4289544235925,36.0,0.13953488372093023,222.0,15.970378810416607,-43.17192450922868,177.0,141.0
11398.292,79.57559681697613,34.0,0.13178294573643412,224.0,15.53889164811315,-39.67459557165501,177.0,143.0
11399.046,80.0,34.0,0.13178294573643412,224.0,15.992540034733482,-46.468951399232274,176.0,142.0
11399.796,80.64516129032258,34.0,0.13178294573643412,224.0,15.289191043930753,-39.400671309255905,177.0,143.0
11400.539999999999,80.0,34.0,0.13178294573643412,224.0,15.244670656263452,-38.05432888109296,177.0,143.0
11401.289999999999,40.32258064516129,34.0,0.13178294573643412,224.0,14.51986423777043,-33.55375191909013,177.0,143.0
11402.778,80.0,34.0,0.13178294573643412,224.0,14.23980822422972,-39.816479360504744,176.0,142.0
11403.528,80.0,34.0,0.13178294573643412,224.0,14.262644687924128,-43.68319170287177,176.0,142.0
11404.278,80.4289544235925,34.0,0.13178294573643412,224.0,14.289611789956702,-44.124066230644154,175.0,141.0
11405.024,40.76086956521739,34.0,0.13178294573643412,224.0,14.410155540069056,-50.52574354919188,176.0,142.0
11406.496,68.18181818181819,36.0,0.13953488372093023,222.0,14.152245104279395,-50.33599073557693,176.0,140.0
11407.376,102.73972602739727,,,,,,,
11407.96,83.10249307479225,36.0,0.13953488372093023,222.0,14.6531889518766,-51.68463768945537,176.0,140.0
11408.682,81.08108108108108,36.0,0.13953488372093023,222.0,14.462416964355427,-53.819801360651766,176.0,140.0
11411.59,81.9672131147541,36.0,0.13953488372093023,222.0,,,,
11412.322,83.33333333333334,40.0,0.15503875968992248,218.0,15.443852297475463,-73.36217535241751,176.0,136.0
11413.042,82.87292817679558,40.0,0.15503875968992248,218.0,15.752996261072955,-62.85283602290741,177.0,137.0
11413.766,83.79888268156425,40.0,0.15503875968992248,218.0,15.462238610108084,-55.68078725414127,176.0,136.0
11414.482,83.79888268156425,,,,15.457645707259125,-57.13234708736846,176.0,
11415.198,83.56545961002786,,,,15.64372897978268,-61.78561385605382,176.0,
11415.916,42.016806722689076,,,,16.114211989707087,-58.32388731785666,174.0,
11417.344,83.79888268156425,40.0,0.15503875968992248,218.0,16.64616241283425,-66.93158152534,173.0,133.0
11418.06,84.26966292134831,42.0,0.16279069767441862,216.0,17.042923012013503,-65.61106105963187,173.0,131.0
11418.771999999999,42.016806722689076,40.0,0.15503875968992248,218.0,16.958342189820968,-76.56909754805648,173.0,133.0
