time,hr,hrv_lf,hrv_hf,hrv_rmssd,hrv_sd,hrv_sdsd,hrv_sdnn,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
11381.954,86.95652173913044,,,,,,,,,,14.814603052283845,160.08152570864516,87.0,
11382.644,91.46341463414633,,,,,,,,,,16.759096067869898,2179.587723938049,86.0,
11383.3,90.9090909090909,,,,,,,,,,16.902783193392704,123.32118890388976,,
11383.96,90.09009009009009,,,,,,,,,,21.24559123694572,77.70245580417372,85.0,
11384.626,86.95652173913044,,,,,,,,,,23.202377469898067,107.37464608553448,85.0,
11385.316,87.71929824561403,,,,,,,,,,25.39248977534269,203.42106591435416,83.0,
11386.0,90.36144578313252,,,,,,,,,,27.88568409386295,283.8861625513588,80.0,
11386.664,89.55223880597015,,,,,,,,,,29.63810486393172,267.73046964395866,77.0,
11387.334,92.3076923076923,,,,,,,,,,30.466412099508716,-752.2319852250378,78.0,
11387.984,93.16770186335404,,,,,,,,,,31.83230869183187,306.7961484953261,76.0,
11388.628,94.6372239747634,,,,,,,,,,34.97603456225028,285.4280617508776,73.0,
11389.262,95.84664536741214,,,,,,,,,,,,,
11389.887999999999,96.46302250803859,,,,,,,,,,36.664240584214156,170.2971657882849,71.0,
11390.51,92.5925925925926,,,,,,,88.0,0.44,112.0,39.03670250253232,161.42528530879997,69.0,-19.0
11391.158,89.02077151335311,,,,,,,88.0,0.44,112.0,40.14529544489427,195.7522620001704,68.0,-20.0
11391.832,84.50704225352113,,,,,,,88.0,0.44,112.0,40.49559420833842,182.87537535862785,68.0,-20.0
11392.542,86.20689655172414,,,,,,,88.0,0.44,112.0,40.90487531183585,121.85721306023552,67.0,-21.0
11393.238,84.50704225352113,,,,,,,88.0,0.44,112.0,42.39053784640923,99.84042149253803,66.0,-22.0
11393.948,86.70520231213874,,,,,,,90.0,0.45,110.0,43.32256009948405,112.37187394727567,67.0,-23.0
11394.64,85.9598853868195,,,,,,,90.0,0.45,110.0,,,,
11395.338,86.70520231213874,,,,,,,,,,,,,
11396.03,86.20689655172414,,,,,,,90.0,0.45,110.0,,,,
11396.726,83.33333333333334,,,,,,,88.0,0.44,112.0,,,,
11397.446,83.79888268156425,,,,,,,88.0,0.44,112.0,,,,
11398.162,84.50704225352113,,,,,,,88.0,0.44,112.0,,,,
11398.872,83.10249307479225,,,,,,,90.0,0.44554455445544555,112.0,42.7996309626036,147.6960148653486,68.0,-22.0
11399.594,84.03361344537815,,,,,,,90.0,0.45,110.0,42.42057171240316,145.9960658358724,68.0,-22.0
11400.307999999999,84.03361344537815,,,,,,,90.0,0.45,110.0,,,,
11401.021999999999,85.71428571428572,,,,,,,88.0,0.43564356435643564,114.0,41.986176594261636,131.16732994612892,69.0,-19.0
