time,hr,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
8232.528,54.15162454873646,74.0,0.18407960199004975,328.0,7.2188324495398515,17.152789497137285,89.0,15.0
8233.636,55.97014925373134,72.0,0.18,328.0,7.273021288598441,16.3826707959327,93.0,21.0
8234.708,54.44646098003629,72.0,0.1791044776119403,330.0,7.314911845881847,16.553632837448276,96.0,24.0
8235.81,54.44646098003629,72.0,0.1791044776119403,330.0,7.36790159237975,16.697149358376603,96.0,24.0
8236.912,57.36137667304015,72.0,0.1791044776119403,330.0,7.847819239767775,16.892112012972728,97.0,25.0
8237.958,54.74452554744525,72.0,0.1791044776119403,330.0,7.836596888597331,17.251920337602836,96.0,24.0
8239.054,52.72407732864675,72.0,0.1791044776119403,330.0,,,,
8240.192,54.94505494505494,72.0,0.1791044776119403,330.0,,,,
8241.284,53.28596802841919,72.0,0.1791044776119403,330.0,8.216595162031313,17.104287727948037,97.0,25.0
8242.41,52.72407732864675,72.0,0.1791044776119403,330.0,,,,
8243.548,55.865921787709496,72.0,0.1791044776119403,330.0,8.230495323543854,16.390614983472112,98.0,26.0
8244.622,53.19148936170213,74.0,0.18407960199004975,328.0,8.292588459017846,16.334890221782192,99.0,25.0
8245.75,53.57142857142857,74.0,0.18407960199004975,328.0,,,,
8246.869999999999,56.39097744360902,74.0,0.18407960199004975,328.0,8.37570746738242,15.809739754721045,98.0,24.0
8247.934,54.05405405405405,74.0,0.18407960199004975,328.0,8.148305222066643,16.031164285587863,95.0,21.0
8249.044,52.91005291005291,74.0,0.18407960199004975,328.0,,,,
8250.178,55.452865064695004,74.0,0.18407960199004975,328.0,8.307624605326236,15.772448282798873,95.0,21.0
8251.26,53.475935828877,74.0,0.18407960199004975,328.0,8.099305319044166,15.714451981534976,95.0,21.0
8252.382,53.57142857142857,,,,,,,
8253.502,57.03422053231939,72.0,0.1791044776119403,330.0,8.226092814050832,15.52230419197391,97.0,25.0
8254.554,54.74452554744525,72.0,0.1791044776119403,330.0,7.913071367739759,14.993607903038267,95.0,23.0
8255.65,55.147058823529406,70.0,0.17326732673267325,334.0,,,,
8256.738,57.69230769230769,,,,8.031380301617892,15.422934313447408,98.0,
8257.778,55.248618784530386,70.0,0.17412935323383086,332.0,7.722150352681793,15.919837203773163,95.0,25.0
8258.864,54.54545454545454,,,,8.04325823521201,16.40172473632526,95.0,
8259.964,56.39097744360902,,,,8.15441742350559,16.04919467180135,97.0,
8261.028,53.475935828877,70.0,0.17326732673267325,334.0,8.309010218291801,16.486502446153015,96.0,26.0
8262.15,52.631578947368425,70.0,0.17326732673267325,334.0,,,,
8263.289999999999,55.147058823529406,68.0,0.1691542288557214,334.0,8.279358169425414,16.045027995480257,97.0,29.0
8264.378,52.53940455341507,68.0,0.16831683168316833,336.0,8.0397281198447,16.540552076259274,94.0,26.0
8265.52,52.447552447552454,70.0,0.17326732673267325,334.0,,,,
8266.664,55.55555555555555,,,,8.002870260676998,16.9369377174022,95.0,
8267.744,53.380782918149464,70.0,0.17326732673267325,334.0,7.838214354128251,16.846812423330363,91.0,21.0
8268.868,53.57142857142857,70.0,0.17326732673267325,334.0,,,,
8269.988,56.71077504725898,,,,7.6045155100035045,15.397662944151081,94.0,
8271.046,54.54545454545454,70.0,0.17326732673267325,334.0,7.248478963838529,15.920397781590506,94.0,24.0
8272.146,54.44646098003629,70.0,0.17412935323383086,332.0,,,,
8273.248,56.71077504725898,70.0,0.17412935323383086,332.0,7.460712664875467,16.570344236335988,95.0,25.0
8274.306,54.347826086956516,70.0,0.17412935323383086,332.0,7.291085772274715,16.702786404940266,94.0,24.0
8275.41,54.94505494505494,72.0,0.1791044776119403,330.0,7.307342880593996,17.806517108950597,94.0,22.0
8276.502,56.71077504725898,70.0,0.17412935323383086,332.0,7.501161613200363,16.50117771765867,96.0,26.0
8277.56,54.15162454873646,72.0,0.1791044776119403,330.0,,,,
8278.668,54.44646098003629,72.0,0.1791044776119403,330.0,7.324113300021487,15.657097535868434,95.0,23.0
8279.77,55.762081784386616,72.0,0.1791044776119403,330.0,7.259800355709812,15.5556118036209,94.0,22.0
8280.846,53.0035335689046,72.0,0.1791044776119403,330.0,7.018752716678893,16.04911206775027,96.0,24.0
8281.978,52.264808362369344,72.0,0.18,328.0,,,,
8283.126,55.97014925373134,72.0,0.18,328.0,7.180301391183281,16.668501864886014,95.0,23.0
8284.198,54.05405405405405,74.0,0.18407960199004975,328.0,7.236510402161912,17.082880524835673,93.0,19.0
8285.307999999999,54.05405405405405,74.0,0.185,326.0,7.48338001291396,18.153337528242808,91.0,17.0
8286.418,57.14285714285714,72.0,0.18,328.0,7.594604859788124,17.94020961081147,89.0,17.0
8287.467999999999,55.65862708719851,74.0,0.185,326.0,7.8812103683639,19.102750690600473,87.0,13.0
8288.546,57.14285714285714,74.0,0.185,326.0,8.147045804658003,20.863986820463143,86.0,12.0
8289.596,57.58157389635316,72.0,0.18,328.0,8.231784585155157,21.536650488260506,84.0,12.0
8290.637999999999,56.71077504725898,74.0,0.185,326.0,,,,
8291.696,58.13953488372093,74.0,0.18592964824120603,324.0,,,,
8292.728,57.36137667304015,72.0,0.18090452261306533,326.0,,,,
8293.774,55.97014925373134,74.0,0.18592964824120603,324.0,,,,
8294.846,57.80346820809248,74.0,0.18592964824120603,324.0,,,,
8295.884,56.28517823639775,74.0,0.18592964824120603,324.0,,,,
8296.95,55.65862708719851,74.0,0.18592964824120603,324.0,8.738930062902487,21.322108739135132,83.0,9.0
8298.028,58.708414872798436,74.0,0.18686868686868688,322.0,8.75234831266474,20.70425936256361,84.0,10.0
8299.05,57.36137667304015,74.0,0.18592964824120603,324.0,8.636672954849336,21.27751100574485,84.0,10.0
8300.096,56.92599620493358,74.0,0.18592964824120603,324.0,8.530553680620354,18.833279106311196,84.0,10.0
8301.15,60.483870967741936,74.0,0.18686868686868688,322.0,8.082605309776547,16.93002391141633,88.0,14.0
8302.142,56.39097744360902,76.0,0.1919191919191919,320.0,7.940494530282997,17.240534266990345,82.0,6.0
8303.206,55.55555555555555,76.0,0.1919191919191919,320.0,7.990756555346628,16.959863389077412,82.0,6.0
8304.286,58.93909626719057,86.0,0.2182741116751269,308.0,8.207842409655088,16.98852697933427,82.0,-4.0
8305.304,54.54545454545454,86.0,0.21717171717171718,310.0,8.276629244078501,16.39137729851942,82.0,-4.0
8306.404,54.24954792043399,88.0,0.2233502538071066,306.0,8.324474491119133,15.777306217457284,80.0,-8.0
8307.51,57.69230769230769,90.0,0.22959183673469388,302.0,8.368298591792431,15.538433800198582,78.0,-12.0
8308.55,56.71077504725898,,,,8.506019399924009,16.99828012290703,76.0,
8309.608,63.15789473684211,,,,8.58971747012405,17.705622214108704,72.0,
8310.557999999999,62.5,92.0,0.233502538071066,302.0,8.650006229796006,17.215494779788777,77.0,-15.0
8311.518,62.63048016701462,96.0,0.2436548223350254,298.0,8.591924196079495,17.13517117565187,78.0,-18.0
8312.476,58.47953216374269,72.0,0.18274111675126903,322.0,,,,
8313.502,56.17977528089887,72.0,0.18274111675126903,322.0,,,,
8314.57,55.97014925373134,72.0,0.18274111675126903,322.0,,,,
8315.642,60.60606060606061,72.0,0.18274111675126903,322.0,8.594412925227108,17.22728143241417,76.0,4.0
8316.632,57.36137667304015,72.0,0.18274111675126903,322.0,8.164338478432358,17.81415403072539,73.0,1.0
8317.678,56.60377358490566,72.0,0.18181818181818182,324.0,8.178056330058377,18.037403327812694,75.0,3.0
8318.738,57.25190839694656,72.0,0.18181818181818182,324.0,8.033824429159333,17.670552130845202,76.0,4.0
8319.786,58.8235294117647,74.0,0.18781725888324874,320.0,7.973727755218931,18.04899921426126,79.0,5.0
8320.806,56.60377358490566,74.0,0.18781725888324874,320.0,,,,
8321.866,56.39097744360902,74.0,0.18686868686868688,322.0,,,,
8322.93,59.171597633136095,74.0,0.18686868686868688,322.0,,,,
8323.944,57.915057915057915,72.0,0.18274111675126903,322.0,,,,
8324.98,56.39097744360902,72.0,0.18181818181818182,324.0,,,,
8326.044,56.17977528089887,72.0,0.18181818181818182,324.0,,,,
8327.112,59.171597633136095,72.0,0.18181818181818182,324.0,8.142869873260109,17.663744475553848,80.0,8.0
8328.126,57.69230769230769,72.0,0.18181818181818182,324.0,7.860181807101583,17.80052382239094,80.0,8.0
8329.166,56.074766355140184,72.0,0.18181818181818182,324.0,7.772925197228668,17.944497029137075,81.0,9.0
8330.235999999999,56.60377358490566,72.0,0.18181818181818182,324.0,7.91890275792991,16.826435854331553,84.0,12.0
8331.296,59.523809523809526,72.0,0.18181818181818182,324.0,8.060239747851554,16.5052246446223,85.0,13.0
8332.304,55.97014925373134,72.0,0.18090452261306533,326.0,8.07449359397284,17.163902279402272,83.0,11.0
8333.376,54.84460694698354,74.0,0.18592964824120603,324.0,8.213498927172925,17.210671422244666,82.0,8.0
8334.47,56.81818181818181,74.0,0.18686868686868688,322.0,,,,
8335.526,54.84460694698354,74.0,0.18686868686868688,322.0,,,,
8336.619999999999,53.956834532374096,74.0,0.18592964824120603,324.0,,,,
8337.732,54.64480874316939,74.0,0.18592964824120603,324.0,,,,
8338.83,56.81818181818181,74.0,0.18592964824120603,324.0,8.099466141686458,15.812304348499673,79.0,5.0
8339.886,55.65862708719851,76.0,0.19095477386934673,322.0,8.060158440807227,16.39849635514409,78.0,2.0
8340.964,56.28517823639775,76.0,0.19,324.0,8.128385493809017,16.808577519064144,78.0,2.0
8342.03,60.97560975609756,74.0,0.18592964824120603,324.0,8.110084268205254,16.5531194774764,76.0,2.0
8343.014,60.24096385542169,74.0,0.18592964824120603,324.0,7.89586059172787,17.4215655789261,76.0,2.0
8344.01,58.708414872798436,76.0,0.19,324.0,7.843166578789111,17.630647802114527,75.0,-1.0
8345.032,58.36575875486381,76.0,0.19095477386934673,322.0,7.808280459015357,16.49652404992659,76.0,0.0
8346.06,60.483870967741936,74.0,0.18592964824120603,324.0,7.7220468572859575,16.253519913302906,77.0,3.0
8347.052,55.97014925373134,74.0,0.18592964824120603,324.0,7.9088062728508906,17.306486467502726,77.0,3.0
8348.124,55.35055350553505,76.0,0.19095477386934673,322.0,7.8528402106748905,17.114450903093438,76.0,0.0
8349.208,58.708414872798436,76.0,0.19095477386934673,322.0,7.849537713200865,16.709149022708498,73.0,-3.0
8350.23,56.71077504725898,76.0,0.19095477386934673,322.0,,,,
8351.288,56.28517823639775,76.0,0.19095477386934673,322.0,7.588230531414605,16.192184360314883,77.0,1.0
8352.354,58.8235294117647,76.0,0.19095477386934673,322.0,7.6637155570797475,15.879106176672849,72.0,-4.0
8353.374,61.98347107438017,76.0,0.1919191919191919,320.0,7.329424273834707,15.068384725674253,75.0,-1.0
8354.342,58.13953488372093,76.0,0.19095477386934673,322.0,7.226508160419867,15.923579943589784,76.0,0.0
8355.374,58.13953488372093,76.0,0.19095477386934673,322.0,7.204999872191068,16.05188504966819,69.0,-7.0
8356.405999999999,60.97560975609756,76.0,0.1919191919191919,320.0,6.746441635907877,15.528454242853952,73.0,-3.0
8357.39,56.92599620493358,76.0,0.1919191919191919,320.0,,,,
8358.444,55.248618784530386,76.0,0.19095477386934673,322.0,,,,
8359.53,57.80346820809248,76.0,0.1919191919191919,320.0,6.8751751621690085,16.34548467982449,72.0,-4.0
8360.568,59.523809523809526,76.0,0.1919191919191919,320.0,6.64610176736457,16.815737810820597,79.0,3.0
8361.576,57.58157389635316,76.0,0.19095477386934673,322.0,,,,
8362.618,59.28853754940712,76.0,0.1919191919191919,320.0,6.827825299047822,17.5485457180744,70.0,-6.0
8363.63,58.93909626719057,76.0,0.1919191919191919,320.0,6.466035720808059,17.581801477743976,78.0,2.0
8364.648,56.074766355140184,76.0,0.1919191919191919,320.0,6.878596057830588,18.373520888607043,76.0,0.0
8365.717999999999,57.25190839694656,76.0,0.19289340101522842,318.0,6.901910489540973,18.115645180135,76.0,0.0
8366.766,57.36137667304015,74.0,0.18686868686868688,322.0,6.963519513774475,18.732197228583026,82.0,8.0
8367.812,56.497175141242934,74.0,0.18592964824120603,324.0,,,,
8368.874,57.80346820809248,74.0,0.18686868686868688,322.0,7.19616128979313,19.5084267785078,74.0,0.0
8369.912,57.58157389635316,74.0,0.18686868686868688,322.0,7.196303386324609,19.21642451584693,74.0,0.0
8370.954,57.03422053231939,74.0,0.18592964824120603,324.0,,,,
8372.006,58.47953216374269,74.0,0.18592964824120603,324.0,7.055959360069172,17.854381903372694,71.0,-3.0
8373.032,58.252427184466015,72.0,0.18181818181818182,324.0,7.048860896289515,18.388623650635655,76.0,4.0
8374.062,56.074766355140184,74.0,0.18592964824120603,324.0,,,,
8375.132,55.452865064695004,74.0,0.18592964824120603,324.0,,,,
8376.214,59.171597633136095,74.0,0.18686868686868688,322.0,7.272044925091108,19.385582698006797,73.0,-1.0
8377.228,56.71077504725898,74.0,0.18592964824120603,324.0,7.2495425510196485,19.84449848488544,70.0,-4.0
8378.286,55.65862708719851,74.0,0.185,326.0,7.17689456020369,19.630419376673363,70.0,-4.0
8379.364,58.252427184466015,74.0,0.18592964824120603,324.0,7.078442962424868,19.610833326990115,69.0,-5.0
8380.394,56.497175141242934,74.0,0.18592964824120603,324.0,,,,
8381.456,55.55555555555555,74.0,0.185,326.0,,,,
8382.536,55.97014925373134,76.0,0.19,324.0,7.182440396520664,19.371237401540522,69.0,-7.0
8383.608,57.36137667304015,76.0,0.19095477386934673,322.0,6.831197896757459,18.36835857182154,76.0,0.0
8384.654,55.97014925373134,76.0,0.19,324.0,7.216936080814338,18.58406151871282,79.0,3.0
8385.726,55.147058823529406,76.0,0.19,324.0,7.130739768554377,16.409440087714444,78.0,2.0
8386.814,58.027079303675045,76.0,0.19,324.0,7.087830743086636,15.809876810430817,78.0,2.0
8387.848,55.762081784386616,76.0,0.19,324.0,6.933351270501833,16.01932885889145,77.0,1.0
8388.923999999999,55.55555555555555,76.0,0.19,324.0,6.908736078896547,15.563013479974675,75.0,-1.0
8390.003999999999,56.60377358490566,78.0,0.195,322.0,6.686904666899103,13.636005349692471,79.0,1.0
8391.064,56.28517823639775,78.0,0.19597989949748743,320.0,6.405131328971408,12.780212292433335,85.0,7.0
8392.13,53.956834532374096,76.0,0.19095477386934673,322.0,,,,
8393.242,58.027079303675045,,,,6.704316162815926,13.14571586788649,85.0,
8394.276,59.880239520958085,76.0,0.19095477386934673,322.0,6.327376293145665,11.720718341530285,83.0,7.0
8395.278,60.0,76.0,0.19095477386934673,322.0,6.216392978904711,12.466544749429316,82.0,6.0
8396.278,57.47126436781609,74.0,0.18686868686868688,322.0,,,,
8397.322,55.35055350553505,76.0,0.19095477386934673,322.0,6.436207263168875,12.830312845550905,83.0,7.0
8398.405999999999,56.28517823639775,86.0,0.21608040201005024,312.0,6.422952460029349,12.779828516950554,85.0,-1.0
8399.472,58.59375,74.0,0.18686868686868688,322.0,6.919507248045524,13.041371320065583,92.0,18.0
8400.496,55.762081784386616,,,,7.211197179982086,13.161607895776042,88.0,
8401.572,55.248618784530386,,,,7.347808138601396,13.177744104288088,88.0,
8402.658,55.97014925373134,74.0,0.18592964824120603,324.0,7.608624038599682,12.846358656532823,85.0,11.0
8403.73,53.85996409335726,76.0,0.19095477386934673,322.0,7.652387519847869,13.976255305263454,87.0,11.0
8404.844,57.47126436781609,78.0,0.19597989949748743,320.0,8.012508741270011,13.769579313274901,94.0,16.0
8405.887999999999,56.074766355140184,76.0,0.19095477386934673,322.0,7.991741322178367,13.323803426966968,91.0,15.0
8406.958,55.147058823529406,76.0,0.19,324.0,,,,
8408.046,58.708414872798436,74.0,0.185,326.0,7.905910575523917,14.035151427381782,96.0,22.0
8409.068,55.865921787709496,74.0,0.185,326.0,7.848587862243925,14.23120066959992,96.0,22.0
8410.142,55.04587155963302,74.0,0.185,326.0,7.793133233545908,14.91506894870624,96.0,22.0
8411.232,57.58157389635316,74.0,0.185,326.0,7.964903828256631,15.917420943150276,98.0,24.0
8412.274,54.15162454873646,,,,7.8191631109460475,16.089981292625474,101.0,
8413.382,53.19148936170213,,,,,,,
8414.51,55.97014925373134,,,,7.772876441759054,15.940250042581006,100.0,
