time,hr,hrv_lf,hrv_hf,hrv_rmssd,hrv_sd,hrv_sdsd,hrv_sdnn,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
9795.804,58.36575875486381,,,,,,,78.0,0.2826086956521739,198.0,,,,
9796.832,58.47953216374269,,,,,,,78.0,0.2805755395683453,200.0,,,,
9797.858,57.03422053231939,,,,,,,78.0,0.2805755395683453,200.0,,,,
9798.91,57.915057915057915,,,,,,,78.0,0.2805755395683453,200.0,17.35988615677968,39.7731145896933,64.0,-14.0
9799.946,62.63048016701462,,,,,,,,,,17.308868312180245,38.361615336821494,66.0,
9801.816,61.34969325153374,,,,,,,78.0,0.2826086956521739,198.0,17.16143620455459,39.24590161474623,63.0,-15.0
9802.794,61.601642710472284,,,,,,,78.0,0.2826086956521739,198.0,16.4868675657052,37.20518465830372,59.0,-19.0
9803.768,56.81818181818181,,,,,,,78.0,0.2826086956521739,198.0,16.082990997516752,40.49054253367284,61.0,-17.0
9805.938,55.452865064695004,,,,,,,76.0,0.2753623188405797,200.0,16.056843067704936,38.498386016364776,60.0,-16.0
9807.02,56.71077504725898,,,,,,,76.0,0.2733812949640288,202.0,15.892475445992751,37.085868000623925,60.0,-16.0
9808.078,57.14285714285714,,,,,,,76.0,0.2733812949640288,202.0,16.26731959187639,37.19657312157385,61.0,-15.0
9809.128,57.47126436781609,,,,,,,76.0,0.2733812949640288,202.0,16.23054711981026,35.02514110617576,59.0,-17.0
9810.172,60.24096385542169,,,,,,,76.0,0.2733812949640288,202.0,16.179998506499675,34.23860161616712,57.0,-19.0
9811.168,61.855670103092784,,,,,,,76.0,0.2733812949640288,202.0,16.272468829689984,34.92189457908995,56.0,-20.0
9812.138,59.05511811023622,,,,,,,78.0,0.2805755395683453,200.0,16.393215592088772,36.14967628626689,57.0,-21.0
9813.154,56.074766355140184,,,,,,,78.0,0.2805755395683453,200.0,,,,
9814.224,57.915057915057915,,,,,,,78.0,0.2805755395683453,200.0,16.368020469574127,34.28043480997361,57.0,-21.0
9815.26,59.05511811023622,,,,,,,78.0,0.2805755395683453,200.0,16.425062995412354,32.73184308373998,57.0,-21.0
9816.276,56.92599620493358,,,,,,,78.0,0.2805755395683453,200.0,,,,
9817.33,55.65862708719851,,,,,,,78.0,0.2805755395683453,200.0,,,,
9818.408000000001,57.47126436781609,,,,,,,78.0,0.2805755395683453,200.0,16.590942022814932,32.57061983880231,57.0,-21.0
9819.452000000001,61.09979633401222,,,,,,,78.0,0.2805755395683453,200.0,16.69925071785374,33.220869251859924,56.0,-22.0
9820.434000000001,59.880239520958085,,,,,,,78.0,0.2785714285714286,202.0,16.7157491182926,34.75063118339946,57.0,-21.0
9821.436,59.7609561752988,,,,,,,78.0,0.2785714285714286,202.0,16.641257515187558,35.709583007565215,58.0,-20.0
9822.44,58.708414872798436,,,,,,,78.0,0.2805755395683453,200.0,16.47934287056568,36.8726306156682,58.0,-20.0
9823.462,59.880239520958085,,,,,,,78.0,0.2805755395683453,200.0,16.45599624493348,37.97179487182492,60.0,-18.0
9824.464,60.851926977687626,,,,,,,78.0,0.2785714285714286,202.0,16.50989679118979,40.80060120731187,61.0,-17.0
9825.45,58.93909626719057,,,,,,,78.0,0.2785714285714286,202.0,16.460455693591037,44.26501248072156,61.0,-17.0
9826.468,57.36137667304015,,,,,,,78.0,0.2805755395683453,200.0,16.24198916499846,45.678181904728795,62.0,-16.0
9827.514000000001,56.92599620493358,,,,,,,78.0,0.2805755395683453,200.0,16.183863419164474,46.440796904763026,62.0,-16.0
