time,hr,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
9052.955999999998,61.09979633401222,74.0,0.17209302325581396,356.0,10.165608169529069,-26.06805625279618,104.0,30.0
9053.937999999998,62.761506276150634,74.0,0.17209302325581396,356.0,,,,
9054.893999999998,60.97560975609756,74.0,0.17209302325581396,356.0,10.233765201257564,-24.080073231790053,105.0,31.0
9055.877999999999,61.855670103092784,74.0,0.17209302325581396,356.0,10.152905413845701,-24.74172160412449,105.0,31.0
9056.848,63.29113924050633,74.0,0.17209302325581396,356.0,10.282299509313866,-24.78352595329776,109.0,35.0
9057.795999999998,62.24066390041494,74.0,0.17209302325581396,356.0,10.212552725236941,-22.678460415025803,104.0,30.0
9058.759999999998,61.855670103092784,74.0,0.17209302325581396,356.0,10.289634172631477,-21.488991345788428,105.0,31.0
9059.73,60.97560975609756,,,,,,,
9060.714,59.642147117296226,74.0,0.17209302325581396,356.0,,,,
9061.72,61.34969325153374,74.0,0.17209302325581396,356.0,,,,
9062.697999999999,64.23982869379014,74.0,0.17209302325581396,356.0,,,,
9063.632,61.855670103092784,74.0,0.17209302325581396,356.0,,,,
9064.601999999999,59.642147117296226,74.0,0.17209302325581396,356.0,10.311238851519084,-21.016261176440576,105.0,31.0
9065.607999999998,63.29113924050633,74.0,0.17209302325581396,356.0,,,,
9066.555999999999,61.47540983606557,74.0,0.17209302325581396,356.0,10.563234171101147,-20.716823802009223,118.0,44.0
9067.532,60.120240480961925,74.0,0.17209302325581396,356.0,10.782790982980167,-20.4800283143407,118.0,44.0
9068.529999999999,64.93506493506493,74.0,0.17209302325581396,356.0,10.800037835180023,-20.395837450677753,119.0,45.0
9069.454,65.93406593406593,74.0,0.17209302325581396,356.0,10.743235340442869,-19.84641852203102,119.0,45.0
9070.364,64.37768240343347,74.0,0.17209302325581396,356.0,10.682105228265968,-18.307537300156575,118.0,44.0
9071.295999999998,62.89308176100629,74.0,0.17209302325581396,356.0,10.806796236146475,-18.172279473187565,117.0,43.0
9072.25,63.55932203389831,74.0,0.17209302325581396,356.0,10.92941129738045,-18.95603020328888,117.0,43.0
9073.194,65.21739130434783,74.0,0.17209302325581396,356.0,10.905894028172954,-19.06846097496882,116.0,42.0
9074.114,62.63048016701462,74.0,0.17209302325581396,356.0,11.294931555492417,-19.70735820221156,116.0,42.0
9075.071999999998,60.60606060606061,74.0,0.17209302325581396,356.0,11.232025756705251,-20.296306440034897,113.0,39.0
9076.062,63.42494714587738,74.0,0.17209302325581396,356.0,11.168264394200122,-20.658777659400492,112.0,38.0
9077.008,61.34969325153374,74.0,0.17209302325581396,356.0,11.19344604289341,-20.480656420748897,112.0,38.0
9077.985999999999,62.11180124223603,74.0,0.17289719626168223,354.0,11.285286875611753,-21.84510956005486,113.0,39.0
9078.952,65.50218340611353,74.0,0.17289719626168223,354.0,,,,
9079.867999999999,63.29113924050633,74.0,0.17289719626168223,354.0,11.342122347144292,-23.156124653316667,112.0,38.0
9080.815999999999,61.98347107438017,74.0,0.17289719626168223,354.0,11.298055921219083,-22.831247568191674,112.0,38.0
9081.784,65.21739130434783,,,,,,,
9082.704,65.359477124183,,,,11.351945623315615,-22.42061955344164,112.0,
9083.622,66.3716814159292,74.0,0.17289719626168223,354.0,,,,
9084.526,68.18181818181819,74.0,0.17289719626168223,354.0,,,,
9085.405999999999,64.79481641468682,74.0,0.17289719626168223,354.0,10.944355689755657,-21.156789185863044,109.0,35.0
9086.331999999999,63.15789473684211,74.0,0.17289719626168223,354.0,10.798402889988047,-21.187416301558418,112.0,38.0
9087.282,64.93506493506493,74.0,0.17289719626168223,354.0,,,,
9088.205999999998,63.55932203389831,74.0,0.17289719626168223,354.0,10.776612331163859,-20.97783986210046,114.0,40.0
9089.15,62.24066390041494,74.0,0.17289719626168223,354.0,10.68841893931224,-20.844528432422056,114.0,40.0
9090.114,64.79481641468682,74.0,0.17289719626168223,354.0,10.5488653730213,-21.06910034401448,113.0,39.0
9091.039999999999,63.29113924050633,74.0,0.17289719626168223,354.0,10.302099030897345,-20.410640595351264,115.0,41.0
9091.988,59.171597633136095,74.0,0.17209302325581396,356.0,10.18204713144682,-20.275449812661975,116.0,42.0
9093.001999999999,58.59375,74.0,0.17209302325581396,356.0,10.00298963938764,-21.2070017577452,117.0,43.0
9094.026,61.601642710472284,,,,,,,
9095.0,59.28853754940712,,,,,,,
9096.011999999999,59.523809523809526,74.0,0.1712962962962963,358.0,,,,
9097.019999999999,61.09979633401222,74.0,0.1712962962962963,358.0,9.77944992298918,-21.284910660055665,120.0,46.0
9098.001999999999,60.0,74.0,0.1712962962962963,358.0,9.652816112862997,-19.83460040788163,117.0,43.0
