time,hr,hrv_lf,hrv_hf,hrv_rmssd,hrv_sd,hrv_sdsd,hrv_sdnn,pep,pep_lvet,lvet,ppg_amp_ac,ppg_amp,pat,ptt
9337.172,65.0759219088937,,,,,,,92.0,0.33093525179856115,186.0,31.101609961356203,-111.76330060479258,115.0,23.0
9338.094000000001,96.46302250803859,,,,,,,90.0,0.3237410071942446,188.0,29.671643930707088,-86.14371579963085,130.0,40.0
9343.956,84.26966292134831,,,,,,,92.0,0.33093525179856115,186.0,,,,
9344.668,65.64551422319475,,,,,,,92.0,0.33093525179856115,186.0,28.542257997832913,-49.802243312635674,147.0,55.0
9345.582,92.5925925925926,,,,,,,90.0,0.3237410071942446,188.0,31.104139068879,-53.921684719578224,154.0,64.0
9346.23,74.81296758104737,,,,,,,90.0,0.3237410071942446,188.0,34.19259691679966,-34.93479202632209,180.0,90.0
9347.032000000001,78.32898172323759,,,,,,,90.0,0.3237410071942446,188.0,34.45680807248708,-36.38279966405349,180.0,90.0
9354.784,83.56545961002786,,,,,,,90.0,0.3237410071942446,188.0,,,,
9355.502,40.54054054054054,,,,,,,90.0,0.3237410071942446,188.0,33.06015012040738,-32.8709697480462,172.0,82.0
9356.982,78.74015748031496,,,,,,,90.0,0.3237410071942446,188.0,33.96528800678106,-32.13783030631887,169.0,79.0
9357.744,76.92307692307692,,,,,,,90.0,0.3237410071942446,188.0,,,,
9363.792,41.26547455295736,,,,,,,90.0,0.3237410071942446,188.0,,,,
9365.246000000001,75.18796992481202,,,,,,,90.0,0.3237410071942446,188.0,,,,
9366.044,74.81296758104737,,,,,,,90.0,0.3237410071942446,188.0,34.23160809619804,-32.627314410971515,172.0,82.0
9366.846,75.0,,,,,,,90.0,0.3237410071942446,188.0,34.540848998021715,-33.015128571677835,166.0,76.0
9370.074,73.17073170731707,,,,,,,90.0,0.3237410071942446,188.0,33.68212432679146,-32.317161994670826,167.0,77.0
9370.894,74.44168734491315,,,,,,,90.0,0.3237410071942446,188.0,34.371470494337956,-31.904517603911685,166.0,76.0
9371.7,64.51612903225806,,,,,,,90.0,0.3237410071942446,188.0,35.45319008189128,-32.76686657063649,161.0,71.0
9372.630000000001,85.22727272727273,,,,,,,92.0,0.33093525179856115,186.0,,,,
9377.516,73.17073170731707,,,,,,,92.0,0.33093525179856115,186.0,,,,
9378.336000000001,72.11538461538461,,,,,,,92.0,0.33093525179856115,186.0,35.41190998049977,-30.61059763819975,158.0,66.0
9380.728000000001,77.12082262210797,,,,,,,90.0,0.3237410071942446,188.0,36.56759642661352,-30.461953228008134,164.0,74.0
9381.506,79.7872340425532,,,,,,,90.0,0.3237410071942446,188.0,33.26551125713245,-28.20884581271482,195.0,105.0
9382.258,79.7872340425532,,,,,,,92.0,0.33093525179856115,186.0,32.659945816633204,-26.53218488510548,161.0,69.0
9383.01,70.4225352112676,,,,,,,92.0,0.33093525179856115,186.0,,,,
9386.062,76.92307692307692,,,,,,,92.0,0.33093525179856115,186.0,32.90300597443675,-26.345006109255774,156.0,64.0
9386.842,75.75757575757575,,,,,,,90.0,0.3237410071942446,188.0,31.65929008584427,-24.993386319509344,158.0,68.0
9387.634,65.21739130434783,,,,,,,80.0,0.28776978417266186,198.0,27.37908509580996,-21.636346409514747,156.0,76.0
9388.554,43.859649122807014,,,,,,,80.0,0.28776978417266186,198.0,,,,
9389.922,94.6372239747634,,,,,,,96.0,0.34532374100719426,182.0,24.552890404103557,-20.289106017329633,153.0,57.0
9401.066,84.74576271186442,,,,,,,96.0,0.34532374100719426,182.0,23.415822193840363,-21.215934407887648,153.0,57.0
9401.774,42.0757363253857,,,,,,,92.0,0.33093525179856115,186.0,22.914153978030043,-21.961946302797973,145.0,53.0
9405.394,92.3076923076923,,,,,,,88.0,0.31654676258992803,190.0,24.70243751485397,-24.518482989807104,149.0,61.0
9407.634,84.74576271186442,,,,,,,88.0,0.31654676258992803,190.0,24.051804947900223,-24.84260745202059,148.0,60.0
9408.342,40.92769440654843,,,,,,,88.0,0.31654676258992803,190.0,23.481390272067692,-28.53876333182641,145.0,57.0
9409.808,89.82035928143712,,,,,,,88.0,0.31654676258992803,190.0,,,,
9414.894,42.73504273504274,,,,,,,88.0,0.31654676258992803,190.0,24.54014863747105,-27.504102502240375,,
9420.664,43.41534008683068,,,,,,,90.0,0.3237410071942446,188.0,,,,
9422.046,73.17073170731707,,,,,,,90.0,0.3237410071942446,188.0,25.92070967829911,-29.762319424327178,150.0,60.0
9425.156,74.44168734491315,,,,,,,90.0,0.32608695652173914,186.0,25.98376366511528,-31.11444798151656,154.0,64.0
9427.498,68.3371298405467,,,,,,,90.0,0.32608695652173914,186.0,26.345768226851604,-36.925200426703874,157.0,67.0
9428.376,92.02453987730061,,,,,,,90.0,0.32608695652173914,186.0,26.966340115332727,-49.5244396335545,152.0,62.0
9429.028,80.64516129032258,,,,,,,90.0,0.32608695652173914,186.0,28.641332266199086,-48.97271797434111,156.0,66.0
9429.772,77.31958762886597,,,,,,,90.0,0.32608695652173914,186.0,28.38054914539901,-53.102999922573396,152.0,62.0
9430.548,82.87292817679558,,,,,,,90.0,0.32608695652173914,186.0,,,,
9431.272,81.9672131147541,,,,,,,88.0,0.3188405797101449,188.0,,,,
9432.004,81.74386920980926,,,,,,,88.0,0.3188405797101449,188.0,30.024098235752838,-45.843959479398904,143.0,55.0
9432.738000000001,81.30081300813008,,,,,,,90.0,0.32608695652173914,186.0,27.95697814854487,-33.488706818583076,146.0,56.0
9433.476,82.87292817679558,,,,,,,92.0,0.3333333333333333,184.0,,,,
9434.2,83.56545961002786,,,,,,,92.0,0.3333333333333333,184.0,29.283116961537665,-41.20654291319272,136.0,44.0
9434.918,71.77033492822967,,,,,,,92.0,0.3333333333333333,184.0,29.733069032147633,-40.45699691974702,138.0,46.0
9435.754,94.33962264150944,,,,,,,92.0,0.3333333333333333,184.0,31.65179971466283,-37.73325816204098,130.0,38.0
9436.39,68.80733944954129,,,,,,,92.0,0.3333333333333333,184.0,30.937728063787198,-30.507676109855776,138.0,46.0
9437.262,104.89510489510491,,,,,,,92.0,0.3333333333333333,184.0,30.447610572560343,-27.986796405216296,128.0,36.0
9437.834,66.96428571428571,,,,,,,92.0,0.3333333333333333,184.0,,,,
9438.73,99.66777408637874,,,,,,,92.0,0.33093525179856115,186.0,30.836533421849037,-24.952503608385214,136.0,44.0
9439.332,67.87330316742081,,,,,,,90.0,0.3237410071942446,188.0,31.38544599811538,-29.57448723098684,135.0,45.0
9443.7,48.0,,,,,,,92.0,0.33093525179856115,186.0,,,,
9444.95,79.15567282321899,,,,,,,,,,,,,
9448.956,96.46302250803859,,,,,,,92.0,0.33093525179856115,186.0,33.988801550154676,-40.349539025220416,136.0,44.0
9449.578,76.72634271099744,,,,,,,92.0,0.33093525179856115,186.0,33.523950048420474,-31.08071822946373,144.0,52.0
9452.058,99.00990099009901,,,,,,,92.0,0.33093525179856115,186.0,33.48151998069149,-30.267673814042382,144.0,52.0
9452.664,74.44168734491315,,,,,,,92.0,0.33093525179856115,186.0,33.45565567224202,-28.82188414227241,151.0,59.0
9453.470000000001,40.87193460490463,,,,,,,,,,33.908431635595186,-27.041762798863598,152.0,
9457.332,74.25742574257426,,,,,,,92.0,0.33093525179856115,186.0,36.74803760973809,-34.742757858034246,155.0,63.0
9458.14,84.74576271186442,,,,,,,92.0,0.33093525179856115,186.0,,,,
9463.15,40.106951871657756,,,,,,,92.0,0.33093525179856115,186.0,36.7882176023152,-30.63079411804192,156.0,64.0
9467.048,80.86253369272237,,,,,,,92.0,0.33093525179856115,186.0,,,,
9474.92,90.09009009009009,,,,,,,94.0,0.3381294964028777,184.0,,,,
9475.586000000001,77.92207792207792,,,,,,,92.0,0.33093525179856115,186.0,36.57037126802115,-28.895631334843905,159.0,67.0
9476.356,76.14213197969544,,,,,,,96.0,0.34532374100719426,182.0,37.673683568525476,-28.709772549457742,159.0,63.0
9477.144,77.51937984496124,,,,,,,96.0,0.34532374100719426,182.0,38.818134906714114,-28.502305381180694,159.0,63.0
9479.492,76.72634271099744,,,,,,,96.0,0.34532374100719426,182.0,38.99541111861586,-27.821522349326955,160.0,64.0
9480.274,75.18796992481202,,,,,,,96.0,0.34532374100719426,182.0,38.815982648842635,-27.211041762150575,161.0,65.0
9485.548,83.33333333333334,,,,,,,96.0,0.34532374100719426,182.0,38.30301122603474,-28.144214299578476,161.0,65.0
9487.982,74.62686567164178,,,,,,,96.0,0.34532374100719426,182.0,,,,
9488.786,96.7741935483871,,,,,,,96.0,0.34782608695652173,180.0,38.332536266986416,-24.557780458226343,163.0,67.0
9489.406,62.63048016701462,,,,,,,96.0,0.34782608695652173,180.0,38.309411173755024,-28.53594819619513,162.0,66.0
9492.516,77.92207792207792,,,,,,,96.0,0.34782608695652173,180.0,,,,
9497.878,75.94936708860759,,,,,,,96.0,0.34782608695652173,180.0,41.43997213135188,-26.28066911902724,162.0,66.0
9498.668,72.28915662650603,,,,,,,96.0,0.34782608695652173,180.0,40.166525481073535,-25.160316825076503,163.0,67.0
9508.43,80.21390374331551,,,,,,,96.0,0.34782608695652173,180.0,,,,
9509.178,80.21390374331551,,,,,,,96.0,0.34782608695652173,180.0,39.30388024380156,-26.52773153418744,163.0,67.0
